scenario,bus,Pd,Qd,Pg,Qg,Vm,Va,PQ,PV,REF
0,19,103.50174157210796,21.646712759507164,0.0,0.0,1.045802206782587,6.52231568760397,1.0,0.0,0.0
0,20,0.0,0.0,399.9999681910242,-5.700657377794594,1.0499999475547286,16.40731244625069,0.0,1.0,0.0
0,21,0.0,0.0,299.9998676169662,-38.80625897925356,1.0499983160195703,22.01337530592792,0.0,1.0,0.0
0,22,0.0,0.0,387.19756259090127,52.22050033633003,1.0499999788197594,6.852972296521555,0.0,1.0,0.0
0,23,0.0,0.0,0.0,0.0,1.0183202258551831,4.987578085264875,1.0,0.0,0.0
1,0,89.2019939245564,17.42173541970882,67.089774401364,36.8676619089494,1.0035892647871587,-13.632865640745207,0.0,1.0,0.0
1,1,79.63063124579406,15.271181130828841,68.29156288482262,15.367158926943542,1.0028181256030895,-13.789725488752001,0.0,1.0,0.0
1,2,136.3463934447069,29.833025139679105,0.0,0.0,0.9622868450957592,-5.8108867310361125,1.0,0.0,0.0
1,3,56.77774606002355,12.075137407737795,0.0,0.0,0.9686380682583666,-12.95762878047362,1.0,0.0,0.0
1,4,56.95582195982185,11.153449334576656,0.0,0.0,0.9951422787698497,-14.038065240387175,1.0,0.0,0.0
1,5,111.52524731808016,22.916228504935003,0.0,0.0,0.9944165259210379,-15.151114392152113,1.0,0.0,0.0
1,6,104.02484213106791,18.92274135187116,75.00002063624675,59.88852653727639,0.9755511007141741,-20.2895198210174,0.0,1.0,0.0
1,7,135.26789016359373,28.815154499732103,0.0,0.0,0.9543302931870983,-18.783990957006147,1.0,0.0,0.0
1,8,133.17901304630493,28.933727339070344,0.0,0.0,0.9687936913909757,-8.804595176705073,1.0,0.0,0.0
1,9,159.77543249721865,33.18342452386831,0.0,0.0,1.0080674179415638,-11.7015244544933,1.0,0.0,0.0
1,10,0.0,0.0,0.0,0.0,1.0197383598396756,-2.3208457792687023,1.0,0.0,0.0
1,11,0.0,0.0,0.0,0.0,1.011483182347344,-2.5323764430846003,1.0,0.0,0.0
1,12,215.08704383281193,42.194879574778135,207.00001769943754,25.86109552788063,1.019999999945422,0.0,0.0,0.0,1.0
1,13,149.89546159895374,31.51015918081009,3.145949036790046e-09,170.38397206128025,1.0499965208974564,2.934605385488771,0.0,1.0,0.0
1,14,243.50770546957315,49.45869349469631,159.71991038361455,55.982979498539905,1.0379319152014301,12.503830524212859,0.0,1.0,0.0
1,15,76.35706360936841,15.19404659241112,153.27613319285803,79.99313864375291,1.0450617044075285,11.160801105561358,0.0,1.0,0.0
1,16,0.0,0.0,0.0,0.0,1.0474082343005442,16.132074304604068,1.0,0.0,0.0
1,17,268.2851639645037,56.663380594743586,399.99998017117235,55.4477402956897,1.049999015712986,17.817248345917225,0.0,1.0,0.0
1,18,139.82284256013986,29.5498568282211,0.0,0.0,1.0412403665318408,9.010324365663887,1.0,0.0,0.0
1,19,103.50174157210796,21.646712759507164,0.0,0.0,1.0454846517505612,8.601450271504962,1.0,0.0,0.0
1,20,0.0,0.0,399.9999800659635,7.3332427618484335,1.0499996132256375,18.4479862613044,0.0,1.0,0.0
1,21,0.0,0.0,299.99991372098395,-38.249896958168435,1.0499983560159223,24.044058763785046,0.0,1.0,0.0
1,22,0.0,0.0,487.5452249405479,70.61619166528939,1.0499992154025917,8.958061632620083,0.0,1.0,0.0
1,23,0.0,0.0,0.0,0.0,1.0029104554250217,6.018726349200026,1.0,0.0,0.0
2,0,89.2019939245564,17.42173541970882,67.09251508311591,43.65263243517196,0.993552902668883,-17.044535866746767,0.0,1.0,0.0
2,1,79.63063124579406,15.271181130828841,65.76853871907312,22.702301109981427,0.9940775039722363,-16.9134864362715,0.0,1.0,0.0
2,2,136.3463934447069,29.833025139679105,0.0,0.0,0.9552763836063419,-7.574189842424494,1.0,0.0,0.0
2,3,56.77774606002355,12.075137407737795,0.0,0.0,0.9624342951777644,-14.81673306894421,1.0,0.0,0.0
2,4,56.95582195982185,11.153449334576656,0.0,0.0,0.9708688627706341,-19.773801318274057,1.0,0.0,0.0
2,5,111.52524731808016,22.916228504935003,0.0,0.0,0.9931418286097838,-15.647413693459564,1.0,0.0,0.0
2,6,104.02484213106791,18.92274135187116,75.00001319260429,59.9760165121872,0.9757291034921687,-20.50376420605351,0.0,1.0,0.0
2,7,135.26789016359373,28.815154499732103,0.0,0.0,0.9544574181901674,-18.99785533926184,1.0,0.0,0.0
2,8,133.17901304630493,28.933727339070344,0.0,0.0,0.9668249355326538,-9.572248043452033,1.0,0.0,0.0
2,9,159.77543249721865,33.18342452386831,0.0,0.0,1.0097520741714585,-11.380710413733505,1.0,0.0,0.0
2,10,0.0,0.0,0.0,0.0,1.0198776448055622,-2.5604378622360735,1.0,0.0,0.0
2,11,0.0,0.0,0.0,0.0,1.0108174393877127,-2.5343360935204604,1.0,0.0,0.0
2,12,215.08704383281193,42.194879574778135,207.00001150225603,28.924843320497658,1.0199999999994804,0.0,0.0,0.0,1.0
2,13,149.89546159895374,31.51015918081009,1.07365168532003e-09,180.38901875793886,1.0499988196712653,2.4648025219644465,0.0,1.0,0.0
2,14,243.50770546957315,49.45869349469631,138.61460502795487,55.99313954498439,1.029832277825862,10.839455851688808,0.0,1.0,0.0
2,15,76.35706360936841,15.19404659241112,127.50939362021954,79.99749102336506,1.0404640796165963,10.5434598520468,0.0,1.0,0.0
2,16,0.0,0.0,0.0,0.0,1.0447596143326616,16.833945881204652,1.0,0.0,0.0
2,17,268.2851639645037,56.663380594743586,399.9999865393433,79.13959541984572,1.049999605620245,19.133369540584493,0.0,1.0,0.0
2,18,139.82284256013986,29.5498568282211,0.0,0.0,1.0387739820504378,8.845380910734251,1.0,0.0,0.0
2,19,103.50174157210796,21.646712759507164,0.0,0.0,1.044598076927586,8.833659826575213,1.0,0.0,0.0
2,20,0.0,0.0,399.9999864825364,11.006839446781088,1.049999655170856,20.329789638941183,0.0,1.0,0.0
2,21,0.0,0.0,299.99994383474024,-34.97008178148188,1.049998980845491,25.465578766834327,0.0,1.0,0.0
2,22,0.0,0.0,544.2200765013824,76.22749849035918,1.0499995333765564,9.40557088142962,0.0,1.0,0.0
2,23,0.0,0.0,0.0,0.0,0.9950992681716492,4.316429250373546,1.0,0.0,0.0
3,0,89.2019939245564,17.42173541970882,62.400609294061454,43.80011049094162,1.009870414409588,-17.486265956597258,0.0,1.0,0.0
3,1,79.63063124579406,15.271181130828841,62.400648197699084,21.799090173318604,1.009122331795393,-17.64726593797268,0.0,1.0,0.0
3,2,136.3463934447069,29.833025139679105,0.0,0.0,0.9636391874395513,-9.390583295421921,1.0,0.0,0.0
3,3,56.77774606002355,12.075137407737795,0.0,0.0,0.9714547046659517,-16.553113888006937,1.0,0.0,0.0
3,4,56.95582195982185,11.153449334576656,0.0,0.0,0.9986728418375432,-17.661477309946054,1.0,0.0,0.0
3,5,111.52524731808016,22.916228504935003,0.0,0.0,0.9965286189152491,-18.646454306608582,1.0,0.0,0.0
3,6,104.02484213106791,18.92274135187116,75.0000083645657,59.98712000747865,0.9761749181575852,-23.668527615688184,0.0,1.0,0.0
3,7,135.26789016359373,28.815154499732103,0.0,0.0,0.954905277603505,-22.163897437512336,1.0,0.0,0.0
3,8,133.17901304630493,28.933727339070344,0.0,0.0,0.9690006187595894,-12.182405129010489,1.0,0.0,0.0
3,9,159.77543249721865,33.18342452386831,0.0,0.0,1.008786194402204,-15.097926175094065,1.0,0.0,0.0
3,10,0.0,0.0,0.0,0.0,1.0212400848477763,-7.121061072352719,1.0,0.0,0.0
3,11,0.0,0.0,0.0,0.0,1.0074712835155955,-4.179316321446243,1.0,0.0,0.0
3,12,215.08704383281193,42.194879574778135,207.00000722302056,37.08432406770377,1.0199999999549085,0.0,0.0,0.0,1.0
3,13,149.89546159895374,31.51015918081009,1.4582723444706933e-09,175.68365508141594,1.0499995380682483,-1.1692858271770619,0.0,1.0,0.0
3,14,243.50770546957315,49.45869349469631,135.76734200772194,55.994876991443796,1.037515104137946,8.885023109961892,0.0,1.0,0.0
3,15,76.35706360936841,15.19404659241112,130.88250148968945,79.99810806967554,1.0446246005050064,7.718982280179547,0.0,1.0,0.0
3,16,0.0,0.0,0.0,0.0,1.047313085215879,12.628860894404175,1.0,0.0,0.0
3,17,268.2851639645037,56.663380594743586,399.99999156545,55.978691284821224,1.0499996211593638,14.28376633027982,0.0,1.0,0.0
3,18,139.82284256013986,29.5498568282211,0.0,0.0,1.0412538112245395,6.524736382330458,1.0,0.0,0.0
3,19,103.50174157210796,21.646712759507164,0.0,0.0,1.0454320539641428,6.93512001720381,1.0,0.0,0.0
3,20,0.0,0.0,399.9999915375914,9.593295503683057,1.0499998441464127,14.887664026804659,0.0,1.0,0.0
3,21,0.0,0.0,299.99996432920057,-38.17876158216673,1.0499993998306518,20.506084865299176,0.0,1.0,0.0
3,22,0.0,0.0,546.5192244361449,66.33704146318567,1.0499996515874026,7.734970966318143,0.0,1.0,0.0
3,23,0.0,0.0,0.0,0.0,1.0032155554295452,2.4036275551276765,1.0,0.0,0.0
4,0,89.2019939245564,17.42173541970882,62.40049776185987,43.83462986000339,1.009884892803226,-17.472179123342727,0.0,1.0,0.0
4,1,79.63063124579406,15.271181130828841,62.40052824675756,21.784676802813806,1.0091348995251694,-17.633355308511486,0.0,1.0,0.0
4,2,136.3463934447069,29.833025139679105,0.0,0.0,0.9636286510216275,-9.369030810598494,1.0,0.0,0.0
4,3,56.77774606002355,12.075137407737795,0.0,0.0,0.9714635968199062,-16.5398162697457,1.0,0.0,0.0
4,4,56.95582195982185,11.153449334576656,0.0,0.0,0.9986886357996286,-17.648728555404578,1.0,0.0,0.0
4,5,111.52524731808016,22.916228504935003,0.0,0.0,0.9965443105369959,-18.634474501558827,1.0,0.0,0.0
4,6,104.02484213106791,18.92274135187116,75.00000718994869,59.989983270631285,0.9761893719282863,-23.656375274902725,0.0,1.0,0.0
4,7,135.26789016359373,28.815154499732103,0.0,0.0,0.9549182543012287,-22.15175992771578,1.0,0.0,0.0
4,8,133.17901304630493,28.933727339070344,0.0,0.0,0.9690053375699367,-12.169671829631723,1.0,0.0,0.0
4,9,159.77543249721865,33.18342452386831,0.0,0.0,1.0088018864685613,-15.086663710801245,1.0,0.0,0.0
4,10,0.0,0.0,0.0,0.0,1.0212344213807893,-7.105277740632776,1.0,0.0,0.0
4,11,0.0,0.0,0.0,0.0,1.0075012026267025,-4.175695321582851,1.0,0.0,0.0
4,12,215.08704383281193,42.194879574778135,207.00000618155372,36.990888097342165,1.0199999999615101,0.0,0.0,0.0,1.0
4,13,149.89546159895374,31.51015918081009,1.0674362295652353e-09,175.7651133446205,1.0499996368459177,-1.1499053450700514,0.0,1.0,0.0
4,14,243.50770546957315,49.45869349469631,137.63358150769562,55.99484414240948,1.0375257973514929,8.920592452077436,0.0,1.0,0.0
4,15,76.35706360936841,15.19404659241112,130.3983622843503,79.99839757252174,1.044615918275049,7.741916630002027,0.0,1.0,0.0
4,16,0.0,0.0,0.0,0.0,1.0473069036860543,12.656231252766213,1.0,0.0,0.0
4,17,268.2851639645037,56.663380594743586,399.9999927440673,56.03614124263837,1.0499996740413546,14.31322890256039,0.0,1.0,0.0
4,18,139.82284256013986,29.5498568282211,0.0,0.0,1.0412478736383195,6.534884591250419,1.0,0.0,0.0
4,19,103.50174157210796,21.646712759507164,0.0,0.0,1.045431520481001,6.934337963206447,1.0,0.0,0.0
4,20,0.0,0.0,399.99999272086717,9.512379176183101,1.0499998640510644,14.919042857487227,0.0,1.0,0.0
4,21,0.0,0.0,299.9999694785369,-38.17065383595006,1.0499995132335864,20.535895693514316,0.0,1.0,0.0
4,22,0.0,0.0,545.1504099512124,66.4133183751156,1.0499997056611703,7.728274470076107,0.0,1.0,0.0
4,23,0.0,0.0,0.0,0.0,1.0031943309818776,2.43435349502938,1.0,0.0,0.0
5,0,85.72849266409963,17.263963651532894,62.40030632832473,40.12019403513533,1.0103092961653592,-17.431733908422068,0.0,1.0,0.0
5,1,76.84375771320286,16.39945472911555,62.400327053519284,19.87946157758165,1.009599327595051,-17.586085126101914,0.0,1.0,0.0
5,2,141.0746040054114,28.94015646286923,0.0,0.0,0.9647319005016401,-9.9582326859088,1.0,0.0,0.0
5,3,58.995390615089846,11.66434664020727,0.0,0.0,0.9726087935166541,-16.829710823775358,1.0,0.0,0.0
5,4,58.217100197543864,11.264858201462339,0.0,0.0,1.0001942901789977,-17.622793407384034,1.0,0.0,0.0
5,5,104.45275702716307,21.190842427586606,0.0,0.0,1.0008264154520292,-18.38453008048028,1.0,0.0,0.0
5,6,100.60337994308178,20.078827415775688,75.00000368034694,59.99514276389769,0.9784337275670175,-23.59010375377309,0.0,1.0,0.0
5,7,137.64008589604606,28.508116293334126,0.0,0.0,0.9573156700973827,-22.232406992286105,1.0,0.0,0.0
5,8,143.07781952094174,27.07733762576717,0.0,0.0,0.9705791466769116,-12.611278752226346,1.0,0.0,0.0
5,9,148.65816756147902,31.828460344403332,0.0,0.0,1.0118172600544122,-15.025972542504682,1.0,0.0,0.0
5,10,0.0,0.0,0.0,0.0,1.023106313788526,-7.552624639862362,1.0,0.0,0.0
5,11,0.0,0.0,0.0,0.0,1.0084058410801455,-4.310019816651028,1.0,0.0,0.0
5,12,205.43263932097625,40.522799474196695,207.00000316532856,31.86649985217516,1.019999999931709,0.0,0.0,0.0,1.0
5,13,159.30738506508845,32.131160012317814,6.524092318506513e-10,171.89758087447524,1.049999823912454,-1.8179427160628248,0.0,1.0,0.0
5,14,259.5448342147278,51.19233118760644,143.0637703173061,55.997386069904394,1.0374039272470204,8.156281087004919,0.0,1.0,0.0
5,15,80.61314087375382,16.067049148577492,135.4505289717961,79.99921418129674,1.0445933757227042,7.063220276690896,0.0,1.0,0.0
5,16,0.0,0.0,0.0,0.0,1.0473473329470455,11.910248357004772,1.0,0.0,0.0
5,17,273.9191410697737,54.092504388252806,399.99999631804224,53.757369776274864,1.0499998368609331,13.532398105816187,0.0,1.0,0.0
5,18,144.56269194382486,28.778398710991315,0.0,0.0,1.041257705270873,6.012943336628534,1.0,0.0,0.0
5,19,104.94781433862342,21.2864755754163,0.0,0.0,1.0454164355906137,6.5970612517025256,1.0,0.0,0.0
5,20,0.0,0.0,399.999996302479,9.996173773812252,1.049999933208791,14.145187546058208,0.0,1.0,0.0
5,21,0.0,0.0,299.9999843377034,-38.222226260673544,1.0499997535005032,19.77293192891944,0.0,1.0,0.0
5,22,0.0,0.0,557.4821785083334,63.249632121358054,1.0499998664292634,7.499329049996068,0.0,1.0,0.0
5,23,0.0,0.0,0.0,0.0,1.0038241397325367,1.7250187696568253,1.0,0.0,0.0
6,0,85.72849266409963,17.263963651532894,98.54166260801375,26.64938639681513,1.0102825090368568,-11.082218112581222,0.0,1.0,0.0
6,1,76.84375771320286,16.39945472911555,84.06633017461733,10.728867039023946,1.0095110058093533,-11.274978722128639,0.0,1.0,0.0
6,2,141.0746040054114,28.94015646286923,0.0,0.0,0.967941874352816,-5.46408226981559,1.0,0.0,0.0
6,3,58.995390615089846,11.66434664020727,0.0,0.0,0.9748748150892715,-11.669873968797532,1.0,0.0,0.0
6,4,58.217100197543864,11.264858201462339,0.0,0.0,1.0017849682325246,-12.228628723084933,1.0,0.0,0.0
6,5,104.45275702716307,21.190842427586606,0.0,0.0,1.0030152330512903,-13.528354847607698,1.0,0.0,0.0
6,6,100.60337994308178,20.078827415775688,75.00001812240166,59.25148047532252,0.9804557637816279,-19.243874833164178,0.0,1.0,0.0
6,7,137.64008589604606,28.508116293334126,0.0,0.0,0.9598400253103992,-17.899697188736045,1.0,0.0,0.0
6,8,143.07781952094174,27.07733762576717,0.0,0.0,0.9735584684807447,-8.451471995740622,1.0,0.0,0.0
6,9,148.65816756147902,31.828460344403332,0.0,0.0,1.014611770343541,-10.638018564945288,1.0,0.0,0.0
6,10,0.0,0.0,0.0,0.0,1.0228970914353406,-2.2619238071369994,1.0,0.0,0.0
6,11,0.0,0.0,0.0,0.0,1.015644301540548,-2.422628665114265,1.0,0.0,0.0
6,12,205.43263932097625,40.522799474196695,207.00001537347907,4.312361727799434,1.019999999987056,0.0,0.0,0.0,1.0
6,13,159.30738506508845,32.131160012317814,-2.722875175448373e-09,159.40654028267008,1.0499953679824798,2.5058193019126263,0.0,1.0,0.0
6,14,259.5448342147278,51.19233118760644,166.99973349638526,55.98570252028505,1.0387455924355355,11.79975933796055,0.0,1.0,0.0
6,15,80.61314087375382,16.067049148577492,154.99974430172517,79.99604380349977,1.0454784514173048,10.459155194656509,0.0,1.0,0.0
6,16,0.0,0.0,0.0,0.0,1.0475707835858523,15.392008432517036,1.0,0.0,0.0
6,17,273.9191410697737,54.092504388252806,399.9999841165999,52.36232849133033,1.0499993546209594,17.057104017483574,0.0,1.0,0.0
6,18,144.56269194382486,28.778398710991315,0.0,0.0,1.0414646474348694,8.212608055242303,1.0,0.0,0.0
6,19,104.94781433862342,21.2864755754163,0.0,0.0,1.045574897243256,7.770874603165805,1.0,0.0,0.0
6,20,0.0,0.0,399.9999840038369,3.6075076458250455,1.049999702177664,17.7075610052946,0.0,1.0,0.0
6,21,0.0,0.0,299.999929459388,-38.41006854961145,1.0499987040252179,23.30373320190449,0.0,1.0,0.0
6,22,0.0,0.0,449.9995656908161,63.92474970680445,1.0499991444481453,8.118028133867487,0.0,1.0,0.0
6,23,0.0,0.0,0.0,0.0,1.0072731819080598,5.659275302313096,1.0,0.0,0.0
7,0,85.72849266409963,17.263963651532894,110.3358169301416,26.694218952965343,1.0105018568792858,-11.041022860823931,0.0,1.0,0.0
7,1,76.84375771320286,16.39945472911555,72.29053726870968,10.781365653123569,1.0094379090203331,-11.320721415798202,0.0,1.0,0.0
7,2,141.0746040054114,28.94015646286923,0.0,0.0,0.9680325311620158,-5.454609237208576,1.0,0.0,0.0
7,3,58.995390615089846,11.66434664020727,0.0,0.0,0.9748592872933028,-11.692420659542044,1.0,0.0,0.0
7,4,58.217100197543864,11.264858201462339,0.0,0.0,1.0019346284188395,-12.206436789692651,1.0,0.0,0.0
7,5,104.45275702716307,21.190842427586606,0.0,0.0,1.0030550367301827,-13.537791960652095,1.0,0.0,0.0
7,6,100.60337994308178,20.078827415775688,75.00001516122501,59.42953202224692,0.9807722668992481,-19.245448239558677,0.0,1.0,0.0
7,7,137.64008589604606,28.508116293334126,0.0,0.0,0.9600522069833392,-17.900278469396465,1.0,0.0,0.0
7,8,143.07781952094174,27.07733762576717,0.0,0.0,0.9736070454580587,-8.454385776630184,1.0,0.0,0.0
7,9,148.65816756147902,31.828460344403332,0.0,0.0,1.014681857560914,-10.636381902870937,1.0,0.0,0.0
7,10,0.0,0.0,0.0,0.0,1.0229168254043843,-2.2620680908435107,1.0,0.0,0.0
7,11,0.0,0.0,0.0,0.0,1.0156687218631535,-2.423027852490133,1.0,0.0,0.0
7,12,205.43263932097625,40.522799474196695,207.00001339764702,4.220250819476938,1.0199999999272211,0.0,0.0,0.0,1.0
7,13,159.30738506508845,32.131160012317814,1.009459519935731e-09,159.36014594351184,1.0499969286701185,2.506575805418803,0.0,1.0,0.0
7,14,259.5448342147278,51.19233118760644,166.99969606032474,55.988388653000854,1.038757704746758,11.801753683092215,0.0,1.0,0.0
7,15,80.61314087375382,16.067049148577492,154.9997078349206,79.99668096142759,1.0454835681623402,10.460654048940853,0.0,1.0,0.0
7,16,0.0,0.0,0.0,0.0,1.0475723975330677,15.393677752122404,1.0,0.0,0.0
7,17,273.9191410697737,54.092504388252806,399.9999863741042,52.3523644009218,1.0499994554267462,17.058866469389187,0.0,1.0,0.0
7,18,144.56269194382486,28.778398710991315,0.0,0.0,1.041467482435259,8.213726103490208,1.0,0.0,0.0
7,19,104.94781433862342,21.2864755754163,0.0,0.0,1.0455760372805405,7.771653567321127,1.0,0.0,0.0
7,20,0.0,0.0,399.99998626643907,3.553984652973115,1.049999735259896,17.709400998313047,0.0,1.0,0.0
7,21,0.0,0.0,299.9999395627252,-38.41121914520099,1.0499988760708985,23.305504021199965,0.0,1.0,0.0
7,22,0.0,0.0,449.9995392118306,63.895306528451954,1.0499993570268187,8.118622330762966,0.0,1.0,0.0
7,23,0.0,0.0,0.0,0.0,1.007326597157263,5.6634868292711,1.0,0.0,0.0
8,0,85.72849266409963,17.263963651532894,87.05441795599795,25.141134763323173,1.0071980586873275,-12.44857548996577,0.0,1.0,0.0
8,1,76.84375771320286,16.39945472911555,87.9342180041472,11.75947290493551,1.0067287693288598,-12.561524812731477,0.0,1.0,0.0
8,2,141.0746040054114,28.94015646286923,0.0,0.0,0.9658023691369342,-7.508862293526984,1.0,0.0,0.0
8,3,58.995390615089846,11.66434664020727,0.0,0.0,0.9727937999989946,-12.751567618412261,1.0,0.0,0.0
8,4,58.217100197543864,11.264858201462339,0.0,0.0,0.9991204579278843,-13.291744990743332,1.0,0.0,0.0
8,5,104.45275702716307,21.190842427586606,0.0,0.0,1.0007074288547924,-14.404939842885858,1.0,0.0,0.0
8,6,100.60337994308178,20.078827415775688,75.0000064075771,59.80500338583282,0.9795066469663826,-20.09720106576207,0.0,1.0,0.0
8,7,137.64008589604606,28.508116293334126,0.0,0.0,0.9585281904455654,-18.74453125315926,1.0,0.0,0.0
8,8,143.07781952094174,27.07733762576717,0.0,0.0,0.9722837437416258,-9.34670948137343,1.0,0.0,0.0
8,9,148.65816756147902,31.828460344403332,0.0,0.0,1.0125348233905478,-11.371618504028438,1.0,0.0,0.0
8,10,0.0,0.0,0.0,0.0,1.0225909877424022,-3.132632913139447,1.0,0.0,0.0
8,11,0.0,0.0,0.0,0.0,1.012403027475707,-2.4351116795724863,1.0,0.0,0.0
8,12,205.43263932097625,40.522799474196695,207.00000541995195,19.056663314172297,1.0199999999309126,0.0,0.0,0.0,1.0
8,13,159.30738506508845,32.131160012317814,-1.5208793947476468e-09,157.12950965045326,1.0499717472293513,0.8193789518414678,0.0,1.0,0.0
8,14,259.5448342147278,51.19233118760644,12.000007687728832,5.996461596275577,1.0320015523235682,8.201692658517016,0.0,1.0,0.0
8,15,80.61314087375382,16.067049148577492,154.9998563609738,79.99848709731958,1.0437379557287525,8.030706289312569,0.0,1.0,0.0
8,16,0.0,0.0,0.0,0.0,1.0476527657598256,12.247033085551223,1.0,0.0,0.0
8,17,273.9191410697737,54.092504388252806,399.999994090176,50.6266971591044,1.0499996858393452,13.693879711047085,0.0,1.0,0.0
8,18,144.56269194382486,28.778398710991315,0.0,0.0,1.0406975293278806,7.542218105262015,1.0,0.0,0.0
8,19,104.94781433862342,21.2864755754163,0.0,0.0,1.0451148656546914,8.608869627651435,1.0,0.0,0.0
8,20,0.0,0.0,399.99999415598444,30.010633139659515,1.0499998737190273,14.147158756341886,0.0,1.0,0.0
8,21,0.0,0.0,249.99997828328958,-37.48140520348528,1.0499993597353827,18.823945113756103,0.0,1.0,0.0
8,22,0.0,0.0,659.9990382151976,58.50937563735168,1.0499998138641429,9.77203219138972,0.0,1.0,0.0
8,23,0.0,0.0,0.0,0.0,1.0047314518055779,2.592149812667263,1.0,0.0,0.0
9,0,85.72849266409963,17.263963651532894,179.42738061243875,16.319506622086166,1.0422084819872406,-5.000340160896609,0.0,1.0,0.0
9,1,76.84375771320286,16.39945472911555,179.7048024763048,14.015543546295145,1.042270645782135,-5.036880658956461,0.0,1.0,0.0
9,2,141.0746040054114,28.94015646286923,0.0,0.0,0.985742789639699,-6.3017434759144715,1.0,0.0,0.0
9,3,58.995390615089846,11.66434664020727,0.0,0.0,0.9964598407211115,-8.336270247571747,1.0,0.0,0.0
9,4,58.217100197543864,11.264858201462339,0.0,0.0,1.0237100522647873,-8.18842339283533,1.0,0.0,0.0
9,5,104.45275702716307,21.190842427586606,0.0,0.0,1.0198057000709069,-10.601796273592932,1.0,0.0,0.0
9,6,100.60337994308178,20.078827415775688,75.00000976130279,56.3680441089941,0.9890136757765308,-17.725536506859175,0.0,1.0,0.0
9,7,137.64008589604606,28.508116293334126,0.0,0.0,0.9703427989306062,-16.43467570351931,1.0,0.0,0.0
9,8,143.07781952094174,27.07733762576717,0.0,0.0,0.9852357658543495,-7.7555835633653745,1.0,0.0,0.0
9,9,148.65816756147902,31.828460344403332,0.0,0.0,1.0266928755216091,-8.87569194409,1.0,0.0,0.0
9,10,0.0,0.0,0.0,0.0,1.0284191475782876,-3.043477109171067,1.0,0.0,0.0
9,11,0.0,0.0,0.0,0.0,1.0221576794237626,-1.8856740958548242,1.0,0.0,0.0
9,12,205.43263932097625,40.522799474196695,207.0000082096728,-19.744142430593065,1.020000000004857,0.0,0.0,0.0,1.0
9,13,159.30738506508845,32.131160012317814,1.246332115642337e-09,93.3254118785479,1.0446506818437324,-0.676409900550692,0.0,1.0,0.0
9,14,259.5448342147278,51.19233118760644,166.99997800150692,55.98304967317781,1.0423467481314503,4.756301066353903,0.0,1.0,0.0
9,15,80.61314087375382,16.067049148577492,154.99996738467587,79.99469362866508,1.04693891104563,4.927209174998086,0.0,1.0,0.0
9,16,0.0,0.0,0.0,0.0,1.0439833984482827,7.7104233097544865,1.0,0.0,0.0
9,17,273.9191410697737,54.092504388252806,0.0,0.0,1.0413778284572577,8.163585546160798,0.0,1.0,0.0
9,18,144.56269194382486,28.778398710991315,0.0,0.0,1.0422213995752585,5.215613051977306,1.0,0.0,0.0
9,19,104.94781433862342,21.2864755754163,0.0,0.0,1.04544623944371,6.945396144672257,1.0,0.0,0.0
