scenario,p_from_mw,q_from_mvar,p_to_mw,q_to_mvar,loading_percent,element_type
1,-391.69749153896277,88.18165306169855,399.0453188357379,-39.99166153184478,76.75035063530956,line
1,139.47987773033543,-60.751519495772065,-139.01200368658095,60.48229977940601,29.31523089622589,line
1,-228.3048220993467,10.201748510095683,231.36745487455102,2.3927491112886394,44.07236426763738,line
1,-228.3048220993467,10.201748510095683,231.36745487455102,2.3927491112886394,44.07236426763738,line
1,233.3419934173079,46.872390818728796,-229.7826652385449,-30.664363798780965,46.22939276891166,line
1,-359.57687116535857,49.26859267886116,363.5660762877764,-23.92499570075783,69.57219230418711,line
1,176.46268258814175,-4.960078053049704,-175.60718722307112,6.269778856824278,33.78410632214937,line
1,-223.0533971532096,10.678265546756537,223.87221156871,-7.460086565305586,42.666034890300566,line
1,-140.51268480803353,13.246730673590681,143.0215413677546,-18.004789267265288,27.457259336283347,line
1,-46.07869941826666,3.1222288025402154,46.14337597700298,-8.623232965352392,8.941377060400326,line
1,-46.07869941826666,3.1222288025402154,46.14337597700298,-8.623232965352392,8.941377060400326,line
1,17.89217702010733,-17.909816859670624,-17.868678864660033,9.024153250171636,4.862630481669001,line
1,17.89217702010733,-17.909816859670624,-17.868678864660033,9.024153250171636,4.862630481669001,line
1,-33.882186777027556,-19.847508956265568,33.91931562233371,15.13908591833166,7.511801913374444,line
1,-33.882186777027556,-19.847508956265568,33.91931562233371,15.13908591833166,7.511801913374444,line
1,-155.0216809595746,19.794181487446263,156.97836653128897,-20.24509804744756,30.14832569185125,line
1,229.78264056333418,30.664383416766043,-228.47893778797342,16.892426519219992,59.520337576491,trafo
1,129.88139211160106,28.819284499444624,-129.46606398379808,-13.668836706978649,33.59477701880088,trafo
1,124.4028694688206,18.86129800867595,-124.02528348488673,-5.087617986044064,32.03199758656333,trafo
1,195.80919868443743,0.7769242682361079,-194.92688364157928,31.4083940342844,48.96524507401097,trafo
1,189.60453454474623,-9.377526412108534,-188.7616475967572,40.12457638440275,47.858684300903604,trafo
2,-16.376990961666905,-23.426552386841255,16.384066854453785,-22.07702381073303,16.439341813170564,line
2,-63.46189057504503,37.714431838083826,66.59841326367753,-31.015091441972224,43.94612305738245,line
2,57.729537060101265,11.94300261960214,-56.9558055375786,-11.153450771403818,34.1594475677432,line
2,-19.746126467991168,28.74968586898281,20.18318967272526,-30.344711793511408,21.63796915860921,line
2,-10.499929243250335,0.7586329847295495,10.560947702079133,-5.6566617680860185,6.893252654343388,line
2,23.226700669452892,-16.279589726814635,-22.970585449154427,14.29496729092015,16.96669268618188,line
2,-76.96096874782407,18.269631454377613,78.78548502855809,-13.824590182433278,47.2765151087906,line
2,0.0,0.0,0.0,0.0,0.0,line
2,-122.08622829626104,-115.89257675603525,124.19081657437212,-121.5762514064653,98.35138094367792,line
2,-29.0248362350973,41.05345048112014,29.457944776649015,-40.92726336755505,30.189955179954737,line
2,-85.69927371708829,20.524745423448877,89.38030929735666,-10.41721016092809,53.18458535627257,line
2,-79.0265169309814,-8.412637751129692,81.97282971402721,15.489722517655924,47.58008100731591,line
2,-95.8116362214467,9.002509071492756,96.36181504373087,-15.101659692498226,19.125096109349297,line
2,-228.8111978415587,-38.65735636322479,231.58953282761607,50.746789521467804,45.50619934956268,line
2,-96.42193573633054,-10.128235369311811,96.97849805544038,4.170797533490138,19.182972429130146,line
2,-225.7992648266221,1.3844038113617236,232.00362136543896,25.388388235364584,44.67740661475458,line
2,-201.42734817277557,-2.3391633610202462,205.76147392638538,16.63515520419186,39.49822156761645,line
2,-381.48499846103624,98.13208516865663,388.5628393407709,-52.00339088545968,75.35624620910554,line
2,23.577887327239438,-68.13476254443523,-23.47543421406036,65.03993813180551,14.002081623567475,line
2,0.0,0.0,0.0,0.0,0.0,line
2,-359.48088427689515,28.574649176138944,367.22612905299445,20.526416475855225,70.05704251384691,line
2,231.00991148463388,46.094604888780765,-227.4685319034718,-29.849116176183742,46.109695049669156,line
2,-451.51621365887485,62.5926536602627,457.8616681058916,-18.714840792243823,87.7223777696151,line
2,137.58115708436515,-10.825728163107518,-137.05474580265235,9.637174081908544,26.52785806928363,line
2,-304.87070753389946,4.571655408443378,306.4040960056571,4.37150930295302,58.36864647193541,line
2,-152.99096413100867,14.143185800961364,155.9708567535453,-15.165890202554063,29.84887714440027,line
2,-87.34463850134573,9.052357197685398,87.577343275206,-13.234598075751661,16.870805110929226,line
2,-87.34463850134573,9.052357197685398,87.577343275206,-13.234598075751661,16.870805110929226,line
2,-1.3840448030481693,-19.593514771653428,1.3949108969810322,10.638851655571383,3.7818307535989844,line
2,-1.3840448030481693,-19.593514771653428,1.3949108969810322,10.638851655571383,3.7818307535989844,line
2,-53.145779800307935,-21.4622075917789,53.227499889437546,17.101988238434146,10.973750664581802,line
2,-53.145779800307935,-21.4622075917789,53.227499889437546,17.101988238434146,10.973750664581802,line
2,-142.3808323863873,16.94960424295991,144.02908391023252,-19.804189214581612,27.692266791451846,line
2,227.46850980267635,29.849135543838607,-226.17154938880444,17.461724770879357,59.366227358143895,trafo
2,140.17387288217097,32.24541101475895,-139.6885455511838,-14.541514027879357,36.31562017902017,trafo
2,139.159440142823,21.72660712853333,-138.6856985897199,-4.445339169684653,35.87953702196642,trafo
2,184.44894871833318,-2.590545654907331,-183.66611402901543,31.14699366958435,46.122317564209375,trafo
2,183.06175262715107,-12.982750491600434,-182.27297090992533,41.756135741705606,46.2971767974876,trafo
3,20.89247847786177,-21.9563609551137,-20.881288627528946,-24.973736612726665,18.43371317319336,line
3,-54.354288286126526,37.83285772418756,56.82501862482394,-33.848281752672996,39.22166719632426,line
3,6.660443304227696,10.501913864711634,-6.621850812941292,-12.662001328800304,8.175986983330404,line
3,-6.533661728481026,30.08705585321372,6.873815022635191,-32.13802944149463,19.331779581516795,line
3,10.184991724961776,1.4146226122646197,-10.12630987950141,-6.417556773829934,6.874508261392796,line
3,34.992678283606324,-13.96222494256238,-34.534984397496046,12.7238117651639,22.341106615744977,line
3,-63.65156071589214,20.062897517094356,64.93203313706682,-17.753408159830748,39.69646346510361,line
3,-50.33396958892985,1.5085573733719282,50.914812841564725,-1.6669850005678912,28.856231899017665,line
3,-101.39893295861162,-115.80559699907116,102.84361135263156,-125.12429990685081,91.74575169555848,line
3,-29.02483817008057,41.064518107945844,29.45771587719543,-40.94065440297326,30.1822200372242,line
3,-90.97226710862589,21.820921172358755,95.11431343691369,-9.94220744695732,56.39537983402355,line
3,-73.75330097952072,-9.695421538366327,76.32800144279413,15.338109649360957,44.514715353123215,line
3,0.0,0.0,0.0,0.0,0.0,line
3,-268.80556088930456,-26.293225243670893,272.5711949088452,46.01285556544195,52.89420969726041,line
3,-157.4116973544191,-5.674143872452642,158.9008694358752,7.027853696077233,31.269165345562516,line
3,-225.03399234171707,-2.1793734477852995,231.22866084773506,28.94523818709033,44.67512851260517,line
3,-166.98790723135423,-12.13840760622445,169.9637132990328,15.84929333486214,32.82911734898063,line
3,-422.4666575418856,98.16064122266812,431.0389633769202,-40.44049673252651,82.88755409175074,line
3,120.28582972276682,-58.59531535172545,-119.92456449002051,57.49099954479109,25.79214477240627,line
3,-230.51537764050792,9.849016856727994,233.63918088369888,3.2257036806003456,44.50694897108538,line
3,-230.51537764050792,9.849016856727994,233.63918088369888,3.2257036806003456,44.50694897108538,line
3,233.0045654476327,45.43348786765439,-229.4615209601142,-29.350218578585107,46.117902462719826,line
3,-355.1782725575987,46.93748607703097,359.0685329561869,-22.367423100411788,68.70238315955905,line
3,98.58931629259563,0.8160902683026553,-98.32177195257873,-4.031465234444044,18.901133769309354,line
3,-219.16285601198476,9.379664978694496,219.9530873564908,-6.389850535543026,41.91351673377591,line
3,-139.90567811323578,12.987758232404184,142.3924174111994,-17.916151333775126,27.33622852457966,line
3,-44.11913073378005,2.852584883680479,44.17842005574975,-8.395875478738551,8.565551686888623,line
3,-44.11913073378005,2.852584883680479,44.17842005574975,-8.395875478738551,8.565551686888623,line
3,-20.75053386095486,-12.759195649148339,20.773984592856955,3.8735052527032723,4.678864589681536,line
3,-20.75053386095486,-12.759195649148339,20.773984592856955,3.8735052527032723,4.678864589681536,line
3,-72.52485466280605,-14.6968615394337,72.66342789435545,10.771257596237929,14.156635359445282,line
3,-72.52485466280605,-14.6968615394337,72.66342789435545,10.771257596237929,14.156635359445282,line
3,-155.6352099723852,19.933629024259535,157.60754493634437,-20.262607311422062,30.267583876566267,line
3,229.46151673739092,29.350220971212078,-228.16409439509107,17.977489689206088,59.37679842356231,trafo
3,101.80013170875155,28.257539070704624,-101.53898829456844,-18.73148148376431,26.638859639423362,trafo
3,157.75689073811193,17.31811894120901,-157.15138811663243,4.769563642326622,40.563377058231666,trafo
3,167.00541980519213,-1.9643102646061992,-166.36539960377067,25.311134133847858,41.703540976150336,trafo
3,224.68878792938503,-9.464595628910844,-223.49646048200606,52.95862729634209,56.92117565056719,trafo
4,20.91733144806848,-21.947660157139833,-20.906114682313916,-24.983552497791177,18.446766584264886,line
4,-54.40518258887182,37.86668413906404,56.880285617829976,-33.86521958285765,39.25539348271136,line
4,6.686368036103649,10.493897427372922,-6.647742502163401,-12.653926416763115,8.17864318974769,line
4,-6.525440604485411,30.08803023105891,6.865571719952531,-32.13916262169313,19.3312409075977,line
4,10.201469950173802,1.4090420935232435,-10.142647467935356,-6.41158021262133,6.880482952859827,line
4,35.10396603875973,-13.997415435242536,-34.643382946764056,12.770183068645915,22.41037918691983,line
4,-63.643317307589285,20.06402916723409,64.92348234149706,-17.755766337823317,39.6917730709822,line
4,-50.30807816763122,1.500480963937303,50.88829746292195,-1.6614005891353885,28.840668246214058,line
4,-101.38259637343474,-115.81470201978796,102.82675633870768,-125.12518917457159,91.73865171336803,line
4,-29.02483831931788,41.067348340784285,29.45774306838633,-40.94342420150044,30.18316479259845,line
4,-90.9779139144522,21.828158475549706,95.12049176381062,-9.947465448045001,56.399051277714996,line
4,-73.7476904377235,-9.699888983717951,76.3219650537284,15.34080440092121,44.51113022699085,line
4,0.0,0.0,0.0,0.0,0.0,line
4,-268.96131766109124,-26.270111396199436,272.73127857004044,46.02328497453353,52.924421630020134,line
4,-157.2757611639822,-5.639094920385924,158.76227159791432,6.971734037045578,31.24101939826152,line
4,-224.85206340672238,-2.2135002886894757,231.03629912414894,28.89747718208458,44.63775481030158,line
4,-166.84931008242907,-12.175724353239692,169.82020123258056,15.848308115659362,32.80254473665639,line
4,-422.6267407744456,98.23166958378465,431.2058420737225,-40.45858304063845,82.92037701725764,line
4,121.66336837000695,-58.626505044891054,-121.29522679553646,57.57625491853325,26.03347287124937,line
4,-230.35796407800711,9.83411827985512,233.47743043860984,3.206756460580182,44.47609174240328,line
4,-230.35796407800711,9.83411827985512,233.47743043860984,3.206756460580182,44.47609174240328,line
4,233.1784380369625,45.494438297221926,-229.63003127032252,-29.36952009281543,46.15268965184266,line
4,-355.49161921711504,46.995247331220256,359.38885292008194,-22.370369768160206,68.76387560469675,line
4,99.62230615857624,0.6914448065592721,-99.3491516567748,-3.8635475540319764,19.097133302058314,line
4,-219.44061603323712,9.37721702318726,220.23285505865923,-6.371321684793833,41.96667907320544,line
4,-139.94823780722757,12.993152828938562,142.4365048729605,-17.909488771211336,27.344399164712037,line
4,-44.25901375494802,2.8720441265194534,44.3186799424211,-8.412377314905479,8.592384986685083,line
4,-44.25901375494802,2.8720441265194534,44.3186799424211,-8.412377314905479,8.592384986685083,line
4,-20.236844367273683,-12.843154529178195,20.259370446824,3.950340625350461,4.603752816617893,line
4,-20.236844367273683,-12.843154529178195,20.259370446824,3.950340625350461,4.603752816617893,line
4,-72.01024070350664,-14.773696936083347,72.14695674502393,10.833768377643803,14.063114177028138,line
4,-72.01024070350664,-14.773696936083347,72.14695674502393,10.833768377643803,14.063114177028138,line
4,-155.5922277688997,19.923613305424084,157.56346313039552,-20.261162901549852,30.259217540366567,line
4,229.63002828116223,29.36952180144676,-228.33064787089427,18.0296157731092,59.421587221328686,trafo
4,101.86055102745695,28.249037495577696,-101.59912806119415,-18.712782334947864,26.65311417600835,trafo
4,157.58464519979697,17.32690036843744,-156.98047691752453,4.7121078414138,40.51865788263349,trafo
4,167.10075971006987,-1.978923531324043,-166.46000022385726,25.35271522403373,41.72761982203555,trafo
4,224.5431712125024,-9.474300815230057,-223.35245236919698,52.909653403630976,56.882765673982135,trafo
5,20.037729473586833,-22.09390458214289,-20.02744941894361,-24.883698078942032,18.079076299245962,line
5,-50.03176738609956,35.738102991387045,52.17012370156303,-33.04775577148574,36.57956987496373,line
5,6.66585776897866,9.21203431007681,-6.633353147071332,-11.400216572611823,7.53546676219849,line
5,-2.4205298478641843,28.421698266317662,2.7153156972746957,-30.653416664008166,18.080060146071407,line
5,8.004555290205936,-0.05798279400522937,-7.9700374107130045,-5.063123678225477,5.391135254398197,line
5,33.18950044041937,-13.985632133231343,-32.77336368155544,12.578335500130414,21.332849986170483,line
5,-61.71070678084365,18.989071934698703,62.90655967088219,-17.014463594265152,38.36702969534405,line
5,-51.58374725081154,0.13536027143339915,52.190596547227194,-0.20402458677498547,29.475110855219395,line
5,-96.48271918018911,-116.29306882951131,97.78105329006263,-127.08224205995167,90.55649622941391,line
5,-25.603378463097165,39.91636027286525,25.98752224286627,-39.988179380023745,28.46693834851638,line
5,-88.10710678646556,20.964079408386134,91.97077110091256,-10.178877098621072,54.47841928369348,line
5,-75.5204890869414,-9.484016520828801,78.20359031491202,15.521847322013624,45.432794400801534,line
5,0.0,0.0,0.0,0.0,0.0,line
5,-259.31438557262607,-24.06349548517395,262.8029369780367,41.62153060406995,50.909371611555784,line
5,-162.09853376461407,-2.757491276727035,163.67507885372046,4.783586682823987,32.154114858787295,line
5,-223.23892233231967,-1.8854650454215742,229.32462228099521,27.783302867386045,44.2771898711115,line
5,-162.10771534456052,-13.439885789832513,164.9130976872744,15.82269064215936,31.894880873052152,line
5,-422.11032198114583,98.14489015757347,430.6688278436057,-40.53184509649005,82.82111191047983,line
5,112.33933672129182,-58.216689239558185,-112.01665532960338,56.80950270856334,24.39317929824795,line
5,-230.00618300548035,9.49503556315318,233.11629605711505,3.4743927609974614,44.408038253228355,line
5,-230.00618300548035,9.49503556315318,233.11629605711505,3.4743927609974614,44.408038253228355,line
5,231.1919666337996,44.03168378832473,-227.70938513082575,-28.422181670622702,45.720424037583136,line
5,-350.71861478926303,45.71169304781396,354.51024661766735,-21.915732627836803,67.82602140720616,line
5,86.90383243957427,1.9428217791689664,-86.69561656021432,-5.614887361867657,16.68698371609248,line
5,-214.85791638854712,8.963588098565376,215.61728840972515,-6.220757610400242,41.0870553438308,line
5,-139.65233079832842,12.952144582563024,142.12997586273084,-17.952274335321842,27.28748358174403,line
5,-44.768216902592364,2.9428131444130106,44.82926502198868,-8.472301588527657,8.690063993194261,line
5,-44.768216902592364,2.9428131444130106,44.82926502198868,-8.472301588527657,8.690063993194261,line
5,-28.933537082187378,-11.581755633793172,28.97526391455485,2.8380760172958355,5.986120751528041,line
5,-28.933537082187378,-11.581755633793172,28.97526391455485,2.8380760172958355,5.986120751528041,line
5,-81.44917079328846,-13.481313778924195,81.62223033093842,9.821820319419135,15.794152504656495,line
5,-81.44917079328846,-13.481313778924195,81.62223033093842,9.821820319419135,15.794152504656495,line
5,-155.89112571402515,19.99198750041061,157.8700076975033,-20.269950806914245,30.317337267489613,line
5,227.7093841404286,28.422182473631153,-226.43422969274715,18.09323411787609,58.865045721801444,trafo
5,102.10485266204068,28.58471357471547,-101.84277914216926,-19.024727349840063,26.686256837527395,trafo
5,163.99145615425857,17.237788085235614,-163.33900770545432,6.562396634187838,42.10650473876709,trafo
5,157.20953057092348,-4.521216861703572,-156.6440685460203,25.14828811795186,39.19925495989173,trafo
5,221.34599726553344,-12.594829783233427,-220.1893400305486,54.787674137677556,56.06327061863738,trafo
6,24.871489364105585,-22.534806255925965,-24.855706412282277,-24.408017767588213,19.718826585914613,line
6,-37.04182501547222,29.134950543658235,38.325451331593854,-29.76839983324293,28.648898599961075,line
6,24.98351792247033,2.7852908876389226,-24.84686408844491,-4.573359799563493,14.4109905240538,line
6,11.717348399888573,22.834463780632255,-11.478670938180752,-25.290180457013612,16.279449652469477,line
6,20.360948346661427,-4.097010094450921,-20.157750475874696,-0.3833954174697822,11.756218839150712,line
6,37.831967638202606,-14.792594933493133,-37.30344397940591,13.800206783143482,23.980873280846517,line
6,-47.516707947805095,13.625835999983495,48.2165202808581,-13.584946849763563,29.40244463912554,line
6,-33.370224081263224,-6.691496257301448,33.63006752929437,5.268372636619089,19.41363959229508,line
6,-84.29498267584307,-121.41140222665368,85.27745681101034,-124.57420967658845,85.02439287120856,line
6,-25.6034295411113,39.17400303295549,25.97612794795173,-39.29732443311963,28.044361460325657,line
6,-87.15875422894231,20.18551773114214,90.90898199121699,-9.86268110442596,53.67197858546204,line
6,-76.45709704891397,-9.396316791526779,79.1914025206368,15.608656345497302,45.86021410547291,line
6,-84.11222773644937,13.486261934382782,84.54510433436135,-20.531563909038923,17.059296571817566,line
6,-217.35655999077886,-33.94096752241093,219.83922853417988,43.71464668294649,43.013241583173865,line
6,-91.43624464344886,-0.7834018160177922,91.93177901784001,-5.699112430254917,18.060443473459248,line
6,-200.88617515488755,-2.1748787320488234,205.7455276229201,18.37038175255153,39.56069021091266,line
6,-174.90950000830202,-9.979761027810504,178.17352374063887,15.936676976532658,34.351759774713,line
6,-379.14660438215367,83.5607576034433,386.01779708936925,-39.08253659382126,74.22270947868441,line
6,139.68308383395575,-58.43486240731227,-139.2202375090661,58.12144556979605,29.15311177756031,line
6,-226.90219064380003,11.580948621227833,229.9254124184978,0.6983158463668762,43.79553106176321,line
6,-226.90219064380003,11.580948621227833,229.9254124184978,0.6983158463668762,43.79553106176321,line
6,221.57619625849225,40.06641832939814,-218.3964602694338,-26.855871654000712,43.690526300085295,line
6,-356.8981331462834,49.71126955177356,360.8276236588567,-24.839643840352643,69.05148723156584,line
6,184.48717356284254,-4.821132358873642,-183.55287958542056,6.734337009753245,35.30444017479959,line
6,-220.3179763073084,11.435209051576111,221.11695980587953,-8.376194397869435,42.14775036910561,line
6,-140.50965301138706,13.40443531871367,143.01863773488714,-18.165268660767133,27.460536289455707,line
6,-47.5180598947955,3.323013039654109,47.58684368328823,-8.791784120376454,9.217560856535425,line
6,-47.5180598947955,3.323013039654109,47.58684368328823,-8.791784120376454,9.217560856535425,line
6,19.49509923277893,-17.756367958374145,-19.468987947381493,8.888263045483875,5.063915045744093,line
6,19.49509923277893,-17.756367958374145,-19.468987947381493,8.888263045483875,5.063915045744093,line
6,-33.00491649553507,-19.531500849727575,33.040257211041315,14.808854694315182,7.33588060835791,line
6,-33.00491649553507,-19.531500849727575,33.040257211041315,14.808854694315182,7.33588060835791,line
6,-155.02453159407256,19.79442388837201,156.98128764195354,-20.24479775375385,30.14886021606719,line
6,218.3964533048771,26.855872176240048,-217.23201409836562,15.620844965634607,56.2515508605403,trafo
6,124.97151303815292,26.427235660067574,-124.59100880696525,-12.547103052829714,32.155542121024865,trafo
6,120.66067430203621,17.716387076616282,-120.30885978425036,-4.882805319124088,30.919536079549804,trafo
6,176.49724621247788,-5.972528839033077,-175.78400376355978,31.99037295391454,44.0245253078524,trafo
6,171.66171340016265,-14.758104584569686,-170.9730770538603,39.878360869252035,43.25846066724878,trafo
7,36.02613624363387,-22.458360343609318,-35.99305916932346,-24.398823450814273,24.615319096771636,line
7,-36.80572248655148,29.114273170770776,38.078803458462076,-29.7902829072642,28.539327985801265,line
7,25.386929149473186,2.7743551972063507,-25.246014053042607,-4.54675771638314,14.630083599098384,line
7,11.410099512978702,22.864287754456473,-11.173206568584071,-25.32659265382825,16.226052162003,line
7,20.02975051311816,-4.083545325695188,-19.833066380181172,-0.42184782474744614,11.571801831437554,line
7,38.008181259784365,-14.79558632955412,-37.475340455703396,13.819443203061477,24.07617418566586,line
7,-47.82217935236856,13.662250995621909,48.5305340730324,-13.588398264120988,29.57896014005702,line
7,-32.97108149935669,-6.718095109276499,33.22489888247681,5.271105387131249,19.190616993517118,line
7,-84.61967814119625,-121.38093229879294,85.60967712315694,-124.59923188163332,85.13595829767841,line
7,-25.603410392833297,39.351600133790484,25.97822701037879,-39.4675951004995,28.12345068872753,line
7,-87.1388196542924,20.271121743942874,90.88756684333393,-9.955131634997143,53.6626859541513,line
7,-76.47925442690105,-9.311647948666488,79.21334289375106,15.52192010956086,45.85705012190635,line
7,-84.11390257379843,13.529053958277808,84.54687280639625,-20.573826933058335,17.06159100505335,line
7,-217.39458272602167,-33.889496406886735,219.87785229039565,43.667636075574805,43.01820572473849,line
7,-91.44669777970655,-0.7297385025149467,91.9423493973662,-5.752108639819461,18.06315799009876,line
7,-200.90590129219646,-2.1443128180714823,205.76603487631382,18.345392959745027,39.56355847182687,line
7,-174.92184309395842,-9.976612040902957,178.1863271627225,15.93711123921613,34.35414089564081,line
7,-379.1852278296908,83.56136071985061,386.0577333603114,-39.07298310741457,74.22976308746799,line
7,139.74424527835313,-58.39985453830903,-139.2811419925268,58.08839307880183,29.161036119091722,line
7,-226.89581512956326,11.604849078615453,229.91884560069047,0.67279752319789,43.7942643718656,line
7,-226.89581512956326,11.604849078615453,229.91884560069047,0.67279752319789,43.7942643718656,line
7,221.5022505478536,39.98629976784013,-218.325079159547,-26.79634345948202,43.67270173988986,line
7,-356.91085384229535,49.72814191428985,360.840633813266,-24.854282762034394,69.05405084305129,line
7,184.52083278729293,-4.813858029384101,-183.5862079235479,6.729570240170668,35.310667850997845,line
7,-220.3291574804458,11.447948239850417,221.12822480885734,-8.388268391029019,42.149977616360225,line
7,-140.51148263727146,13.406334899801726,143.02053505347394,-18.16668163354946,27.460924216638706,line
7,-47.523691804500444,3.324070035085787,47.59249200200655,-8.7927130960915,9.218650679618243,line
7,-47.523691804500444,3.324070035085787,47.59249200200655,-8.7927130960915,9.218650679618243,line
7,19.51176355996695,-17.753984617575664,-19.485624850437045,8.886058120892566,5.065959582094023,line
7,19.51176355996695,-17.753984617575664,-19.485624850437045,8.886058120892566,5.065959582094023,line
7,-32.98827954351607,-19.529295944579232,33.02359013198075,14.806410941391112,7.332919192467694,line
7,-32.98827954351607,-19.529295944579232,33.02359013198075,14.806410941391112,7.332919192467694,line
7,-155.0226910122062,19.79378207410686,156.9793991065322,-20.24453271357346,30.14849205212315,line
7,218.32507541293057,26.79634517766973,-217.16158609709152,15.64572160446012,56.22860259301058,trafo
7,125.0346785077737,26.397600866750803,-124.65385720554683,-12.505902059431188,32.16893680527474,trafo
7,120.71882515742385,17.691662399434744,-120.36671625220971,-4.847341900537383,30.932469626789725,trafo
