scenario,p_mw,q_mvar,vm_pu,gen_bus
8,399.999994090176,50.6266971591044,1.0499996858393452,17
8,399.99999415598444,30.010633139659515,1.0499998737190273,20
8,49.999995656657916,-2.696281040697057,1.0499993597353827,21
8,154.99980856954474,49.029527867310655,1.0499998138641429,22
9,16.000000794872697,6.109786084476427,1.0422084819872406,0
9,16.00000079470227,6.026616515414291,1.042270645782135,1
9,25.0000032537676,58.78934803633137,0.9890136757765308,6
9,1.246332115642337e-09,93.3254118785479,1.0446506818437324,13
9,2.4000021298515124,5.997189857039242,1.0423467481314503,14
9,154.99996738467587,79.99469362866508,1.04693891104563,15
9,0.0,0.0,0.0,17
9,399.99999272415175,40.20062067315574,1.0499997734212068,20
9,49.999994426154515,-0.7811220336822903,1.049999578845822,21
9,154.99996509129775,41.729838804272745,1.0499997493160689,22
10,16.000000758869838,6.463706389804737,1.0027496045385538,0
10,16.000000758609264,6.025289460861285,1.0020056606503545,1
10,25.000002862352932,59.56455695285592,0.9825039857817031,6
10,-1.023013999525454e-09,159.41011985076662,1.0499980042238752,13
10,2.4000020352156772,5.998837026945581,1.0383607776730865,14
10,125.05361937339636,79.99788408320828,1.0456615944836138,15
10,399.9999912165389,44.30006248783568,1.0499996542041337,17
10,399.9999911914588,1.596403960012715,1.0499998380498703,20
10,0.0,0.0,0.0,21
10,128.978479563341,49.841431737503875,1.0499997231567944,22
11,16.000000375964007,6.490207537633778,1.0028823233353374,0
11,16.000000376016878,6.029489219931716,1.0021213540488167,1
11,25.000001450454906,59.578285855537885,0.9825286425379869,6
11,-2.7967010138478456e-11,163.55997589441657,1.0499995089213041,13
11,2.4000009782261724,5.999483646716778,1.037288475068988,14
11,115.90264235851495,79.99915473911707,1.0446763337621268,15
11,399.9999953725065,49.731984400165125,1.0499998083244435,17
11,399.9999953546138,11.396707741361938,1.049999908194632,20
11,49.999996816900996,-1.345488897361289,1.049999793034785,21
11,121.92144080384256,50.95089693600465,1.0499998093744158,22
12,0.0,0.0,0.0,0
12,0.0,0.0,0.0,1
12,25.00000490514572,59.74974454578367,0.982419883334333,6
12,-2.725601964353729e-09,170.29220745792708,1.0499985020664904,13
12,2.4000035800696122,5.998407707541634,1.0371116701324175,14
12,152.35954957635693,79.99670963485417,1.044452510465191,15
12,399.99998578402534,50.886114698927166,1.049999545589959,17
12,399.9999859384198,11.558689717289791,1.0499997603935234,20
12,49.99999031311908,-1.3193073395888901,1.0499986654949334,21
12,154.9976745690963,52.83711142955566,1.0499994784798388,22
13,16.000000482827254,6.477872405480555,1.0183501621129083,0
13,16.0000004827284,6.094829366521356,1.0177956003716153,1
13,25.000001983135263,58.81119126025154,0.9807947447505427,6
13,-8.103793726374103e-10,176.97541760487638,1.0499996514933638,13
13,2.4000012873068863,5.999402428227337,1.037573835724244,14
13,154.99993249518968,79.99888352859924,1.0444029043851215,15
13,399.99999496108865,51.19801998625751,1.049999807287809,17
13,399.99999491457663,9.412819028774813,1.0499999100896569,20
13,49.99999609906662,-1.3118243064004582,1.0499996251819248,21
13,154.9999403270164,39.586218363636135,1.0499996546326449,22
14,16.00000132943282,7.949821053964988,1.0102680828630526,0
14,16.000001329185096,6.437294607603558,1.0094567628666722,1
14,25.00000516743894,59.987082670841744,0.9791501566838936,6
14,-8.477275900277313e-10,188.91969385912356,1.0499995473870918,13
14,2.400003681824164,5.998209010074523,1.036245480989707,14
14,119.04341136285468,79.9940754849095,1.0440615796560022,15
14,399.9999850346718,50.987329871890864,1.0499991294226514,17
14,399.9999847258118,16.03618210601757,1.049999672910502,20
14,49.999990019852255,-1.3174717281966544,1.0499985689905107,21
14,121.51630455767766,49.475814621740874,1.0499989147722462,22
15,16.00000065847611,8.745781854265422,1.0138608309623738,0
15,16.000000658346405,6.610859703614097,1.0129885488071333,1
15,25.000002500160928,59.9956439344303,0.9811695304507803,6
15,7.960069008498288e-10,147.9930530520594,1.0499988538594542,13
15,2.4000017549442143,5.999153747475653,1.0370642061611788,14
15,115.54115127982156,79.99830460112585,1.0451753342170957,15
15,399.9999922479302,47.35134492440062,1.0499996668013194,17
15,399.9999921944579,12.421452614169672,1.0499998650314348,20
15,49.99999467713117,-1.3921143016151492,1.0499994755579745,21
15,124.19227520317162,54.611616383348114,1.0499997503730718,22
16,16.000000860142972,6.981273077263496,1.0063633193518107,0
16,16.000000859764903,6.24195498123169,1.0056644943439748,1
16,25.00000326522071,59.96085523912359,0.9818990485382622,6
16,-9.584942769865216e-10,174.2549783701294,1.0499989494101902,13
16,2.4000022919400004,5.998877902973308,1.0365355194626147,14
16,117.86456866323508,79.99756448363837,1.0445895207953717,15
16,399.9999898080396,48.83783528795628,1.0499995377992841,17
16,399.99998974813144,14.580661725304767,1.04999981276915,20
16,49.99999300253188,-1.358442993565093,1.0499993030366237,21
16,121.45198590530492,46.54644238627832,1.049999477832991,22
17,16.000001237305167,6.717329158117943,0.9988846741865349,0
17,16.00000123812981,6.0499708801559855,0.9974712317368677,1
17,25.00000465151924,59.17119194262459,0.9824917548267403,6
17,-2.0191915622658614e-09,160.8867996165054,1.0499964592737985,13
17,2.4000033183774203,5.9979943506212035,1.038091075674642,14
17,116.37082094514939,79.99611655570178,1.0452324961536927,15
17,399.9999854904158,47.72634399503633,1.0499993513221626,17
17,399.99998540604525,7.554673710805436,1.0499997319247876,20
17,49.99999006016495,-1.3834075211306152,1.049998880371041,21
17,121.87209990331382,50.04802678932444,1.0499993597003678,22
18,0.0,0.0,0.0,0
18,16.00000160411302,6.021588071745362,1.0011746990628947,1
18,25.000006050229878,59.156028858668655,0.9844067599502753,6
18,1.947938086133292e-09,163.54322849856283,1.0499964663952916,13
18,2.4000043111020464,5.997579646004948,1.0379917373512288,14
18,144.06074788842898,79.99349378669126,1.045127523069012,15
18,399.99998213024196,48.353790072270826,1.049999204924102,17
18,399.9999821229128,7.617126161029272,1.0499996751296323,20
18,49.9999874612193,-1.3690157897105644,1.0499985901046436,21
18,0.0,0.0,0.0,22
19,16.000000319689285,6.573519644618456,1.0035877818531087,0
19,16.00000031970896,6.0105895952731405,1.0027682209613118,1
19,25.000001236830677,59.008732896229624,0.9843493746640364,6
19,-1.6009642718644698e-10,164.5632828406052,1.0499996406787113,13
19,2.4000008370113584,5.99956871268356,1.0375893494412936,14
19,129.90180309822685,79.99931374539699,1.0443385279095991,15
19,399.9999961922325,50.00677923414284,1.0499998405829898,17
19,399.9999961786982,9.546149144713896,1.0499999259289579,20
19,49.99999736195856,-1.3315141657456038,1.049999812840489,21
19,134.2209317863876,50.78139093736651,1.0499998732647342,22
20,16.000000293038706,8.384717506316914,1.000818870296746,0
20,16.000000293890164,5.923050659252062,1.0002205354162939,1
20,25.000001083122203,57.415686403036524,0.9851217613888761,6
20,-4.904226130842344e-10,152.166711943481,1.0499988197909247,13
20,2.4000007890095665,5.999563552598362,1.0382362973022232,14
20,110.3603418176715,79.9994005322091,1.0454092497773988,15
20,399.9999965208854,50.22750178151263,1.0499999218333906,17
20,399.999996498019,7.007555121862471,1.0499999366821644,20
20,49.999997609330315,-1.3996618395851252,1.0499997778691827,21
20,115.97691563649137,49.06449251771785,1.0499998513535835,22
21,16.000000724668546,9.998887687700256,1.0479720074519006,0
21,16.000000724991363,7.52676379749065,1.0481593656210753,1
21,25.0000027806406,59.9997304447084,1.0058243540030256,6
21,2.1168695295565646e-10,180.71180873617106,1.0499998752503785,13
21,2.4000018575905573,5.998021040807022,1.0460193319529076,14
21,99.48729001084048,79.99832124647706,1.0458745210319533,15
21,399.99999088139157,53.69202623758053,1.0499996545291512,17
21,399.99999083104376,-30.03679062451954,1.0499997858343624,20
21,49.99999379273972,-1.3178622843381151,1.0499995887810498,21
21,114.10691181857646,54.08108688018836,1.0499998265189647,22
22,16.00000084467258,6.236432116241494,1.0021845684840203,0
22,16.00000084469382,5.8647153881829865,1.0014583399022183,1
22,25.00000321407227,57.13602054643386,0.9847676463285965,6
22,-3.1492727609878467e-10,147.87066128246065,1.0499888195399227,13
22,2.400002212755565,5.998631818528309,1.0390083564198425,14
22,116.97839997301203,79.99789904855945,1.0455835054653422,15
22,399.99998973935794,46.74200077247641,1.0499995464187126,17
22,399.9999896972386,-1.4808666483184578,1.0499997764523044,20
22,49.999992954244696,-2.7393506725647976,1.0499993617061802,21
22,120.56331959014715,48.18430290743107,1.0499994797802188,22
23,16.00000109310323,6.244894268155217,1.0026333179292466,0
23,16.000001092408485,5.822324493841468,1.0018631418747437,1
23,25.000004020949383,57.115299839222956,0.9847596461339662,6
23,1.7328839653502218e-09,151.71964023899918,1.0499952211678119,13
23,2.400002969663649,5.998105536895708,1.0385723122180968,14
23,129.50036322911038,79.99584640656876,1.0455079780974634,15
23,399.99998770988407,50.38352993357035,1.0499994467548155,17
23,399.9999876780016,5.201542270592893,1.0499997992132544,20
23,49.99999150013595,-1.396073086849344,1.0499988342104076,21
23,0.0,0.0,0.0,22
24,16.000000670282645,9.996694606938258,1.048033708272703,0
24,16.0000006709823,7.6416387252857865,1.048211294658566,1
24,25.000002567002376,59.99907668326846,1.0057822435392667,6
24,-3.94999824861458e-10,178.69304911546917,1.0499997364875389,13
24,2.400001771991603,5.998528294688374,1.0393187371330965,14
24,122.12374403597552,79.99801804786141,1.0445019790157506,15
24,399.9999921131591,54.92971822604238,1.0499996522350408,17
24,399.9999921092879,0.09765425895689056,1.0499997930175642,20
24,49.99999465510355,-1.291457518264736,1.0499995301367795,21
24,131.61433820440948,53.903747460801284,1.049999747012568,22
25,16.000000757991497,6.944903681656206,0.993565422386497,0
25,16.000000757515668,5.852690330028365,0.9941303332582653,1
25,25.00000281880309,58.46802891105843,0.9892963677547577,6
25,9.576930800314969e-10,148.90514268821477,1.0499982922794364,13
25,2.400002025018423,5.9988429855167205,1.0379429277970507,14
25,111.13381061899017,79.99787672361495,1.0452949295496567,15
25,399.9999910980754,50.09147239204354,1.0499996310691206,17
25,399.9999909240747,8.186641052443305,1.0499998440696992,20
25,49.99999379709432,-1.3931151417342102,1.0499993404280117,21
25,116.60563446436527,48.571102159977116,1.0499996430962175,22
26,16.00000068609156,5.83680101021601,1.0273517948230078,0
26,16.000000685923858,6.394325597670132,1.0268253096429558,1
26,25.000002619446327,59.99736047009143,0.9963013504115721,6
26,3.5955576306258357e-10,139.44615506513148,1.0499996422483322,13
26,2.4000017771878293,5.999585626320467,1.0290813505582175,14
26,114.70302768517972,79.99824567749594,1.048975926478354,15
26,399.9999914607618,57.14890377382957,1.0499997540365822,17
26,399.999991385693,35.32260681871343,1.0499999052880395,20
26,49.9999941647914,-1.219930027019201,1.049999610648016,21
26,121.30603321062704,46.30069364438256,1.049999757071669,22
27,16.000002206120854,6.343492512534691,1.002610361432525,0
27,16.00000220507471,5.90526928260425,1.00186830003408,1
27,25.00000814638667,57.93179695216142,0.9845348231485916,6
27,-6.325550277730058e-10,152.4291923731484,1.0499886400081988,13
27,2.400005951207428,5.996320287868158,1.0382082697550445,14
27,111.7204252760046,79.99380105379818,1.0447844880994492,15
27,399.9999742413285,51.43661144865837,1.0499990177643073,17
27,399.99997395529175,6.9347152399604495,1.0499995445142989,20
27,49.99998226328379,-1.3629508266686279,1.049997890466399,21
27,116.49789806469701,49.10857217728414,1.049998599728986,22
28,16.000000578172074,6.434091709420334,1.0019627169583392,0
28,16.000000577912676,5.836407343989245,1.001407772638283,1
28,25.00000216219614,57.602157004129154,0.9844249691981383,6
28,7.1025437810109e-10,157.30592423501523,1.0499985927016586,13
28,2.4000015493701525,5.999048995473169,1.0382212326898383,14
28,109.39038402423566,79.99842703480124,1.044394269206846,15
28,399.9999931493303,52.765832563672774,1.0499997317303447,17
28,399.99999303080733,6.499895300466255,1.049999875098559,20
28,49.999995256890216,-1.3322206579916713,1.0499994944113407,21
28,117.53548727226166,49.75252364161878,1.0499996750253044,22
29,16.000000991516558,6.743722367170116,1.0062943379944775,0
29,16.000000991328793,5.96156040609776,1.0054045718066593,1
29,25.000003816204536,58.703700039992334,0.9864792738672973,6
29,-8.764180083901111e-10,176.24640867366867,1.0499993177039078,13
29,2.4000026269598824,5.9986410874235085,1.0372843333505746,14
29,140.06422385601164,79.99653746433202,1.0444242794986112,15
29,399.9999886713108,52.43600717384073,1.049999495773142,17
29,399.99998864090213,10.728485989548444,1.0499997976728734,20
29,49.99999207742293,-1.3399181619341158,1.0499991412451462,21
29,0.0,0.0,0.0,22
30,16.00000039667172,6.470204364763167,1.0117581019524622,0
30,16.00000039661171,5.9409857221289295,1.011016494837623,1
30,25.000001506605052,59.823529455158706,0.9890553250311378,6
30,3.937457113693142e-10,154.71752509131903,1.0499997879104972,13
30,2.4000010507255327,5.999402758093416,1.0385328552768487,14
30,109.22705199693634,79.99897684005816,1.045023718411081,15
30,399.99999518109394,47.16819962962891,1.049999803258488,17
30,399.9999951348208,5.877863857246737,1.0499999115875087,20
30,49.99999668736923,-1.3632804149072204,1.0499997067346953,21
30,113.58595953420527,48.729433443507055,1.0499997714849232,22
31,16.000000490794147,6.233745006497848,1.003187137078145,0
31,16.00000049077279,5.936722144205399,1.0025529933010435,1
31,25.00000187144496,59.38080679220248,0.9834670230794391,6
31,2.997513522222771e-10,157.73871920628528,1.0499991628660414,13
31,2.4000012874363774,5.999261830885184,1.0382774304344244,14
31,110.62442874454462,79.9987614495381,1.0451587427003715,15
31,399.9999939873424,46.83572114767762,1.0499997499293623,17
31,399.99999394705935,6.973619501422859,1.0499998842648857,20
31,49.99999586641256,-1.3708022379083034,1.049999675942479,21
31,117.24745623985213,49.865919333186675,1.049999732371127,22
32,16.000000793792687,6.700126229106322,1.0081277291675865,0
32,16.000000793177026,6.072228262324673,1.007252884576489,1
32,25.000002982456564,59.75520993191215,0.9842415073194227,6
32,-1.652527564618482e-09,174.86811742451994,1.049999414725457,13
32,2.4000021302208916,5.998858595423656,1.038033645454552,14
32,124.64959798771021,79.99776712560673,1.0449652411307555,15
32,399.9999908457889,43.936031051318885,1.0499996497242203,17
32,399.99999081045445,3.0477129453903364,1.0499998459028237,20
32,49.999993635922785,-2.689369526807535,1.049998810932328,21
32,119.59114503681339,46.520445123864114,1.0499997866889668,22
33,16.00000087488812,7.835102859190214,1.0499904327750107,0
33,16.000000873768624,8.81487631867456,1.0499996424225555,1
33,25.00000347622492,59.999540162594336,0.983227478169603,6
33,-8.510135834097483e-10,112.91703798460628,1.0499997861838462,13
33,2.40000227573279,5.999600450645425,1.0297495285752953,14
33,83.58157200192704,79.9993584422393,1.0385120012258753,15
33,399.99998884308076,60.238366414102416,1.0499998136707043,17
33,399.99998881493,45.75856973029365,1.0499998830872568,20
33,49.99999248013252,-1.06921140077573,1.0499994830757426,21
33,128.94679042237917,79.99961256869776,1.0489831412199369,22
34,16.000001237773688,6.407504592079209,1.0054827385250624,0
34,16.00000123726796,5.960183139786342,1.00467028633901,1
34,25.000004679552767,59.19318591660085,0.9833792288852504,6
34,-1.5475841329049377e-09,160.1529691325414,1.049997588262252,13
34,2.400003348519162,5.998066552288337,1.038320338653085,14
34,120.09846128736625,79.99644105761881,1.0450823313945523,15
34,399.9999857801087,47.172461146171216,1.0499994244622384,17
34,399.9999856269742,6.643702009907357,1.0499997648548132,20
34,49.99999033274711,-1.3633274064557055,1.0499987646352913,21
34,126.98270319439666,50.43341514357239,1.0499995492150795,22
35,16.000000281089147,6.281103360242374,1.0031490171781943,0
35,16.000000281112996,5.8893139363203115,1.00238609138841,1
35,25.00000107498499,58.24554259576284,0.9837314433646844,6
35,1.3301227861369514e-10,157.02242478206205,1.0499994310974328,13
35,0.0,0.0,0.0,14
35,108.67601243471985,79.99931421273416,1.0448218423274296,15
35,399.9999965041469,46.9143413816434,1.0499998530958528,17
35,399.9999964883242,11.49143788857411,1.0499999294830356,20
35,49.999997603664134,-1.353185453368312,1.0499998345625063,21
35,114.79233038859266,49.788567981807866,1.0499998244728055,22
36,16.000000922993372,6.41898956980488,1.0038647360109767,0
36,16.000000922836357,5.903217569927309,1.0030653310100535,1
36,25.00000349088624,58.33604850975308,0.9839864123899875,6
36,-6.854261364665111e-10,161.20829955583804,1.0499979727569484,13
36,2.400002516192191,5.998568239361866,1.037873547863223,14
36,120.87542818334562,79.99727432486362,1.0449617961252269,15
36,399.9999895512962,46.7498070787258,1.049999604319789,17
36,399.99998942239625,8.963710772211504,1.0499998310835286,20
36,49.999992984888635,-1.3570369231463366,1.0499990115307911,21
36,127.12785622826566,50.50475244583591,1.0499996834560945,22
37,16.00000078929939,6.199860693915847,1.0030897693964427,0
37,16.000000789103968,5.843749394828015,1.0023409762713078,1
37,25.000002979192182,58.23198590795475,0.9837781816981686,6
37,-5.38626476190451e-10,151.8030786886888,1.0499949005010871,13
37,2.400002133797809,5.998723808481243,1.0390505778636394,14
37,117.89210402560184,79.99819692491802,1.0461619371082953,15
37,399.99999101435264,43.10739022590709,1.0499996703678673,17
37,399.9999905615412,2.5693808543247627,1.0499998274880493,20
37,49.9999936372069,-2.74482064635119,1.0499987599161877,21
37,121.89451318279232,48.369931221453285,1.0499996562018712,22
38,16.000000341061615,6.5475998494363905,1.010172635256198,0
38,16.00000034104144,5.879967473856915,1.0094433031976227,1
38,25.00000129453485,59.19937104058223,0.990625178702133,6
38,2.923644960955729e-10,156.2961779682389,1.0499998249561238,13
38,2.4000009025909255,5.99949074745723,1.0380629409395732,14
38,110.14674530612034,79.99911408236518,1.0448687838128037,15
38,399.9999958583013,46.82664693976484,1.0499998280527307,17
38,399.9999958208614,8.298663509194435,1.0499999229813004,20
38,49.9999971549454,-1.355179209048052,1.0499997489992212,21
38,113.71882960812279,48.93106908977823,1.049999798883796,22
39,16.000001039844435,6.117581150564192,1.0154214038053635,0
39,16.00000103844265,5.907186030780582,1.01428754563285,1
39,25.000004083753435,57.02411139642363,0.9841370985555893,6
39,1.4056322643658946e-09,148.75758109486793,1.0499961372245457,13
39,2.4000028358542482,5.998476681218372,1.0395902834688386,14
39,154.99986040296926,79.9961770324141,1.0454747466569274,15
39,399.99998971748875,46.69669519165181,1.0499995286657684,17
39,399.9999896813374,0.5683805065079679,1.0499997716940694,20
39,49.99999241699806,-1.3573919111569452,1.0499990140926114,21
39,0.0,0.0,0.0,22
40,16.00000050493255,7.294747159962944,1.0066581541339983,0
40,16.000000505012473,6.4781504918995285,1.0059502253522115,1
40,25.000001957598823,59.99564345256429,0.9755029097803979,6
40,1.2238035466482458e-10,138.84410733771645,1.0499983172846035,13
40,2.400001314119065,5.999406576790748,1.0354472161450483,14
40,114.59359177354862,79.99892769630037,1.0443319420597936,15
40,399.9999937849645,50.83963446429291,1.049999751304944,17
40,399.999993760836,20.032232193187426,1.0499998858323158,20
40,49.9999957278259,-1.3391343666208513,1.049999716526598,21
40,121.5045931970348,53.82801594333267,1.0499997876187799,22
41,16.000000476876775,6.529819253016143,1.0017639101743607,0
41,16.000000475739053,6.1544262880468,1.0007110318619732,1
41,25.000001834805648,59.2796158907301,0.9833689037622618,6
41,-1.0240744626765753e-09,163.581708848441,1.0499994084814457,13
41,2.400001272297935,5.999411088216233,1.0373933359466447,14
41,149.45114799321522,79.99888748819352,1.0447459308975455,15
41,399.9999946357602,50.92912682385883,1.049999783091778,17
41,399.9999946186379,10.70691253634945,1.0499999058826541,20
41,49.99999617438716,-1.3364355725944685,1.0499996239423244,21
41,154.99762467850798,51.715981155117,1.0499997497782452,22
42,16.00000162834469,6.664839077079416,0.9981694857655407,0
42,16.000001629454424,6.064194766606687,0.9967499566486864,1
42,25.000006102152078,59.25648056425257,0.9811975729882089,6
42,-2.9281186463800066e-09,160.44275932243514,1.0499944016858795,13
42,2.4000043910851114,5.997396601399882,1.0374137783041213,14
42,114.99992840167809,79.99475145266423,1.0448516302644335,15
42,399.9999810288248,50.154033197108646,1.0499991671710431,17
42,399.9999808455792,11.122377615255644,1.0499996521997397,20
42,49.99998698765883,-1.3545879356849448,1.0499984214545146,21
42,120.79778765904652,50.439668130714125,1.0499990701591426,22
43,16.00000039268711,7.366580872961682,1.0020807291630982,0
43,16.00000039243466,6.254589508286032,1.002723037088868,1
43,25.000001493765804,59.997402969207805,0.9873292348445707,6
43,3.667569412717934e-10,161.16631807025107,1.049999693370606,13
43,2.400001039251084,5.999528455930607,1.036637210804111,14
43,116.45261638915785,79.99909301307594,1.0446693293883658,15
43,399.99999534521635,50.30007602857965,1.0499998103905843,17
43,399.9999953016079,14.708539765211512,1.0499999210958877,20
43,49.999996787943886,-1.3511956286522997,1.0499997073014298,21
43,120.891981766962,52.27713454117827,1.0499998873051817,22
44,16.000000592433032,8.87309378386811,1.0088376568027932,0
44,16.000000594180616,6.934885766252745,0.9937358849486209,1
44,25.00000226747377,59.15429447284285,0.9827535223705021,6
44,-3.3582818088106225e-10,158.61725105806394,1.0499987458786118,13
44,2.400001558920219,5.999146040825408,1.0370924476140178,14
44,116.13812866365136,79.99844845004546,1.0448120510927297,15
44,399.99999279670976,58.74610975523586,1.049999706071494,17
44,399.99999272351545,38.77479227106324,1.0499998736537237,20
44,49.99999491652437,1.9694754504050165,1.049999682460405,21
44,121.83079698000783,50.00509265409251,1.0499996792760862,22
45,16.000000957927664,6.094391953982233,1.0087824480981147,0
45,16.000000957237603,5.685171973299945,1.0079925841875843,1
45,25.000003710001227,58.45901701711767,0.9828927236990642,6
45,-1.8230619039336393e-09,150.68393258316092,1.0499969214162987,13
45,2.4000026166188664,5.998463849643144,1.0402467934867907,14
45,154.99979510782373,79.9976579394169,1.0465910636360787,15
45,399.999990272217,43.279981925665325,1.0499996878215585,17
45,399.9999902924349,-7.438935460047606,1.0499998170570874,20
45,49.99999300847469,-2.786757956290047,1.049998516480464,21
45,154.9998246501175,48.735128958306525,1.049999587313699,22
46,16.0000006850532,5.85048456063921,0.9958196333555036,0
46,16.00000068410422,5.84254498823501,0.9959876654945863,1
46,25.000002604230875,59.592067704722275,0.9805963605613444,6
46,-8.226152077148226e-10,162.9367698472557,1.0499984741671937,13
46,2.400001812066626,5.998933934485145,1.038141933864899,14
46,120.40914244738134,79.99811175997785,1.0452008326746771,15
46,399.9999918538037,49.045486797278556,1.0499996377235858,17
46,399.9999918219112,7.291618192399634,1.0499998426027584,20
46,49.9999943719987,-1.3876026869370977,1.049999498415877,21
46,125.52970905613994,50.233825506315924,1.0499996625111054,22
47,16.000004244440824,7.947703518770398,1.0499998731034292,0
47,16.000004245746744,6.682796580315942,1.0499999215844398,1
47,42.82167327597979,59.99999242475713,0.9806089601245199,6
47,1.4913522852213419e-10,129.83082251604802,1.0499999333194872,13
47,2.4000109220815156,5.999200334770265,1.040083753442559,14
47,107.5349469262113,79.99833281867814,1.0462791803944265,15
47,399.9999471849055,48.707741148170605,1.049999423463091,17
47,399.99994665244907,3.0535725597533503,1.0499998246513764,20
