load_scenario,load,p_mw,q_mvar
11,8,140.17947134272703,28.826733602755144
11,9,156.72889045414507,31.11684807920488
11,10,213.5373004396249,44.538638798144234
11,11,147.26571354999484,31.92483594050105
11,12,251.1113202878104,52.626677853156885
11,13,76.52480734904012,16.20354619793436
11,14,273.8794288724454,51.6642774874192
11,15,146.08704335108126,30.36042133631908
11,16,98.51797972527025,20.354343785886567
12,0,87.50940157657924,16.6657370935939
12,1,78.19511720770046,16.08692548291857
12,2,146.5135390061198,28.89845833773884
12,3,59.0939466880693,12.291272288523597
12,4,53.53592163282416,11.06430859401308
12,5,108.29464284691412,21.022895075059246
12,6,94.2670358685052,19.881776379971615
12,7,137.9187501619467,27.91544564558361
12,8,132.5217657801391,28.29623565139865
12,9,159.5527497754671,30.43595409074612
12,10,218.23755919137514,43.61588119388299
12,11,151.4614087280089,32.01461043329625
12,12,248.0040762485476,51.45708329900551
12,13,80.31000139332505,15.377203326636204
12,14,250.3088004177967,52.20139495966006
12,15,138.2580027876839,29.153554254462282
12,16,97.78826277514186,21.250603445237218
13,0,81.0897513358491,16.68444285435632
13,1,74.48184532202647,15.141871484281328
13,2,144.48282353008688,27.989828486890488
13,3,59.63983112552912,11.364228251302626
13,4,54.609040841501624,10.71644570662753
13,5,108.72400210713448,22.272622812836598
13,6,102.78658808374861,19.00653593558703
13,7,137.77670826826616,26.628930265550895
13,8,133.85032812863903,29.560608564378136
13,9,147.58754048618115,30.963773123231796
13,10,198.89828521379292,40.75962540674337
13,11,158.58926049332453,31.167668238346504
13,12,253.36687016895974,48.878048341821305
13,13,81.57265225009338,15.944918440966479
13,14,266.5041305421877,53.0433518178601
13,15,139.8876024956346,27.657933841162393
13,16,98.44326016079643,19.66563312297097
14,0,87.3795743689949,17.880883753901497
14,1,78.89803834046586,15.172755783008819
14,2,142.06717608455142,28.681623672591854
14,3,60.509911888154086,11.504658302935937
14,4,53.37156600547219,10.87102881308528
14,5,106.73717677824384,20.94717526925635
14,6,97.67291125743964,19.583076017255785
14,7,127.32326915281158,26.647509381165623
14,8,140.82660088714604,27.59906055705701
14,9,153.9656916789572,31.104462670905065
14,10,211.08417964683244,43.419910491088224
14,11,157.01326237798804,31.011003477006287
14,12,250.05841106009055,49.81171492091433
14,13,80.03868950007156,16.229899768489787
14,14,248.1282008593592,54.43440429066954
14,15,141.10879142829432,27.553822684939426
14,16,100.6973052849158,19.573347038657506
15,0,80.27213721432102,17.8792745083968
15,1,75.68116726074446,15.065790823937515
15,2,136.94722949283621,28.37227991283441
15,3,59.9314474413121,11.251170126023622
15,4,56.080207670631225,11.403663941732443
15,5,108.17167650154396,21.40605538201747
15,6,93.87092206611729,19.872747248727773
15,7,128.0904490103699,27.604647698105115
15,8,142.5869705499092,26.66642631004873
15,9,153.24330142661748,29.78542797752997
15,10,205.55306150647533,40.635698409745636
15,11,149.4657089766482,30.204470184420227
15,12,247.30889281946153,51.27797828298812
15,13,79.3501002802499,14.849660892681351
15,14,250.61002767841157,52.04803843094364
15,15,144.6955923983686,30.153280466700537
15,16,94.91343690448781,19.518630022017597
16,0,79.79258162989943,17.530677684943655
16,1,77.55727975305928,15.155551010534323
16,2,145.45189307385755,28.153681099373113
16,3,58.72819814156442,11.773638119457782
16,4,56.57276092211995,11.038452925809331
16,5,101.77837505964975,22.109486455524724
16,6,95.49756511462374,20.32375388169105
16,7,134.85155904094088,28.506728136032898
16,8,132.61385679402647,27.753690670523284
16,9,149.14386675179327,31.29145464565555
16,10,207.32556963775016,41.69492331338702
16,11,154.547733737823,31.288142808830177
16,12,239.896928694452,49.91155444507582
16,13,79.58251003346466,16.037587610411784
16,14,257.27968650019596,51.877944690727546
16,15,146.32496280907156,27.919961002960164
16,16,103.40175487686842,19.232521480642543
17,0,85.64549087440774,16.2630977541649
17,1,79.04942266345708,15.593210483415058
17,2,133.61739114854242,29.439109452923006
17,3,58.983431025107656,11.439484334517608
17,4,57.566853664915136,10.957858670450754
17,5,102.72041576260355,21.421133863847707
17,6,96.37032710673832,18.861866727705745
17,7,128.4860635055749,27.9752959427861
17,8,132.98795589090622,26.689633304818333
17,9,151.02089656904084,31.411560967656705
17,10,197.54381021649644,40.77965226744596
17,11,155.7486865418319,31.730229755834088
17,12,234.25296904253028,50.518905860189506
17,13,77.49785465604825,15.664874543371491
17,14,257.8041490087992,51.74589011279309
17,15,136.38723817987824,29.654139386192675
17,16,96.12358422266392,19.354138105666213
18,0,90.53800521913654,16.69318566103837
18,1,80.09673284875903,15.351096520323111
18,2,138.13483989866003,30.14145290322222
18,3,57.00420137686004,11.770751267742488
18,4,56.35030479751868,11.664518985359486
18,5,112.07190770895915,21.64446368827359
18,6,102.40282489961237,18.98589471349807
18,7,133.22224385330097,27.184825239529733
18,8,139.37689492073895,30.0547947072416
18,9,148.53284061381243,32.70739691893085
18,10,201.958674167756,43.942177158233164
18,11,160.95414556462902,32.0023073480809
18,12,244.9065546632234,52.40767175228206
18,13,82.8485259485201,16.143731610621927
18,14,270.87350924648365,54.187130778994025
18,15,150.65250371441655,28.24311900529881
18,16,99.36000243870367,21.095648963368042
19,0,92.88734629130822,17.977825857275832
19,1,83.18894328142183,17.154304381726806
19,2,147.29276354013658,30.881027860849365
19,3,58.78551080499612,11.876426848203778
19,4,61.092819160044826,11.681808216986552
19,5,110.51041736755815,22.656764706786692
19,6,105.92444319978972,19.80311454462518
19,7,147.77932903975505,28.015995010214212
19,8,151.77473462943405,28.917390609761405
19,9,165.28143188069245,31.532332503718926
19,10,222.8815082440144,46.357453951639755
19,11,161.20233889490092,32.65647179356303
19,12,252.1987309368805,53.590491168459465
19,13,80.27246570822554,16.583477595168993
19,14,286.7773760794298,54.457019836748294
19,15,152.66287954815292,31.897668347592795
19,16,106.08256344020938,21.361557709772722
20,0,90.31850614792752,17.608305045676087
20,1,79.7667600407709,16.26312610546244
20,2,143.7847292553744,32.056165848751334
20,3,61.85361647917489,12.262623586541553
20,4,61.15505484978036,11.649953987490818
20,5,107.49116016116443,23.140702110638983
20,6,104.90819587224591,20.491771372188293
20,7,142.77982946902762,30.112991724432746
20,8,141.88981840053907,30.74238006448867
20,9,162.64334359700416,33.33589820371084
20,10,227.05429351968775,43.87906902463056
20,11,156.25648247332435,32.71469480630012
20,12,261.7624169834952,53.331281275916155
20,13,79.9048799256257,17.22110553372108
20,14,280.2241972711755,56.35718786063357
20,15,151.88949463223787,31.85886681888024
20,16,108.46896423895367,22.14818260773339
21,0,92.7184718054753,17.257161054633382
21,1,80.35179461142185,15.92592118377059
21,2,155.10960705358988,30.034118248788985
21,3,58.04670160453194,12.8097014618213
21,4,57.441946752433005,11.83667100751125
21,5,108.1982308147601,23.018185570144773
21,6,98.95387709171945,21.263070433300108
21,7,144.45555133234586,28.682734028531858
21,8,142.87700318112567,30.48243077858761
21,9,153.59363669488886,31.490453347853915
21,10,224.5471117547481,42.641626839653476
21,11,155.96462872062764,33.26335608846932
21,12,264.17441982108613,54.059353588105104
21,13,80.6430162434418,15.729611378192175
21,14,286.8737214794506,57.18342799147112
21,15,144.68601473296872,30.708718234547113
21,16,101.22115730661685,22.48224740172996
22,0,83.47460401193474,17.82477636755892
22,1,76.93329037140371,16.548388770678425
22,2,150.72653856383243,29.315341312142003
22,3,60.066119220275134,11.871511423525721
22,4,59.862637058352284,11.626043180475062
22,5,107.5304396412462,23.412223443841928
22,6,98.10084155349679,19.326569661006474
22,7,139.85296989157555,27.426921677015784
22,8,147.8700565037585,28.446711176936194
22,9,161.42820554725301,33.17979223510085
22,10,216.42576491991025,43.024698364332174
22,11,154.52606779326536,31.843087536625443
22,12,250.36939235796564,53.225153456465435
22,13,81.57066664243675,15.874145441360046
22,14,281.1084903203752,52.693500420591455
22,15,140.63645569883388,28.60890881783132
22,16,102.18432388152817,21.477838592791503
23,0,90.31169115321109,18.340616760834642
23,1,75.08147744967141,15.228412996252796
23,2,140.2298450678398,29.997404876226568
23,3,57.36275323985071,12.208150598819142
23,4,55.97426766680951,10.833201486787852
23,5,113.53318704840535,22.911408685827173
23,6,95.73310093927662,19.871020347048454
23,7,137.22529829339905,28.952355088578884
23,8,132.757349215992,29.087007917424337
23,9,155.15042767387754,30.513159067760135
23,10,203.08342781930273,43.850945684723534
23,11,156.3219396375037,32.07952688551864
23,12,264.1702689260609,51.75440880618213
23,13,79.91381318044088,16.565838483015973
23,14,268.07850824608096,51.622942733419684
23,15,145.48065185919202,28.82156263896368
23,16,106.97075812840353,19.82261014344316
24,0,84.24198111200624,16.87368105526696
24,1,75.77355271167872,15.802141144706654
24,2,141.7777942345024,28.017355125928948
24,3,56.88516988123872,11.862918532603016
24,4,54.30657819878522,10.899007622353482
24,5,106.95628405297032,21.766338008615442
24,6,98.34572708915222,19.185199110525584
24,7,128.0883049514476,28.18967333354187
24,8,130.34144956811033,26.836463275206565
24,9,145.15685404996486,32.515435589559694
24,10,210.78683467922102,41.438046502522056
24,11,144.38744365045582,30.47593894730013
24,12,235.2854181309138,49.26680409127394
24,13,80.57710714278164,16.008845562827215
24,14,268.6647721675554,50.834674564089894
24,15,143.45518247635806,28.618237914227166
24,16,97.55977906859833,19.496548251494136
25,0,84.32812541019142,17.074181311148184
25,1,74.79195899215235,15.578591792454327
25,2,144.11364351680774,27.737494996147852
25,3,58.07942482218332,11.873310077164492
25,4,55.03760664260227,10.66368965053853
25,5,108.37064322886282,22.12540787147816
25,6,99.07460914114124,18.2402576026188
25,7,128.56643452412015,28.026310019505015
25,8,135.0545471562339,27.451325004449103
25,9,155.93362147205343,31.169050263687655
25,10,197.18042102011688,40.32956323467282
25,11,150.19134115983323,28.484478212065543
25,12,248.7148654883228,48.42223190886761
25,13,75.65024010236903,14.538990370087891
25,14,257.9688793584518,52.12302335649261
25,15,134.24789936996308,28.147420565408705
25,16,95.93757390809748,20.61519531828936
26,0,83.52871931047464,16.737110225024722
26,1,71.52054014743703,14.560127817525851
26,2,140.06886989112482,26.963092269771753
26,3,57.900166504914985,10.827216829905726
26,4,52.29214547705218,10.36341874490003
26,5,102.68029855983279,20.172929907847436
26,6,93.05111159791117,18.64101349719178
26,7,125.35423690069855,27.302612095425076
26,8,136.4820653218734,25.667957120939086
26,9,152.6898328917437,29.996937931208603
26,10,206.74608985569998,39.18899942698497
26,11,143.40573111698734,28.8862478731942
26,12,240.52443076325454,50.215866896154616
26,13,74.81965004605932,15.01288161985621
26,14,239.023431732287,52.76334002631571
26,15,136.40166128445213,27.16570862661052
26,16,99.14698987130723,19.537183754696134
27,0,81.73095052209072,15.887401315652
27,1,72.33602927550754,14.133353896340655
27,2,134.6497871741509,26.22120883259069
27,3,52.4602984638447,11.639387270051309
27,4,53.26650528611384,10.386181182818987
27,5,100.51220888514437,20.229190165671056
27,6,89.43401558265661,18.06065745342221
27,7,125.25695395906938,26.83248978764656
27,8,126.21863626219911,27.784037331658787
27,9,144.60125292917192,29.450287619639692
27,10,202.89484375108265,39.981892509385105
27,11,140.7324836840517,28.72251346104267
27,12,231.79830942907512,45.56051601070536
27,13,70.45498766219478,14.85558937704374
27,14,252.54896981723644,47.8666700641106
27,15,138.82534733947082,26.121998677785204
27,16,90.5316745677053,19.880807482029738
28,0,79.70508668942655,16.422914600678688
28,1,74.10106252747221,14.508107377497188
28,2,137.72241909997004,28.10219165228667
28,3,54.60842060836757,11.12265194976106
28,4,52.78926261358526,10.20660160987882
28,5,98.15585897181128,21.267507143792596
28,6,92.46274624568571,18.113511517092466
28,7,129.5110515101341,24.58848606077329
28,8,128.31012227646914,27.73606671042593
28,9,137.58237846701923,28.33087110400031
28,10,198.97049733137936,38.8236171737901
28,11,148.0885006852219,27.653990560921862
28,12,222.65281222395626,45.97813910783636
28,13,72.87952663226183,14.562877711178709
28,14,234.9786394396011,52.19318730784585
28,15,137.57361313776468,27.456279710224226
28,16,93.80235241978508,19.803154907303007
29,0,79.30765408793246,15.727302086963759
29,1,71.80192723991276,14.130110834407642
29,2,138.97036128911435,26.565407501599736
29,3,56.5513530311681,11.587807246169769
29,4,52.59115441571842,9.99489888310339
29,5,101.16774805149694,20.357982235221794
29,6,94.87470132748064,18.779634800008395
29,7,124.25281451457384,24.74269025514718
29,8,128.17088358933316,25.76194738202466
29,9,147.18453314787584,28.826701751445775
29,10,203.80842858388812,40.66494823374835
29,11,142.22276341008092,27.56491748888957
29,12,236.30280571985676,47.071474333900525
29,13,74.69279938012347,14.422763411974437
29,14,247.41101758377513,48.08083779600297
29,15,138.91869079350943,27.299671618014916
29,16,93.08035008265931,19.955782224648413
30,0,82.86559318010232,15.71006044089794
30,1,73.57777807903345,14.273665638037349
30,2,136.8371829507792,27.385345766177046
30,3,52.626007385426036,11.590299663682952
30,4,52.06228553357751,10.298995639874137
30,5,97.29024535348792,21.779994376383417
30,6,95.01060043260512,18.593640800065437
30,7,126.29400478292335,26.15430284716391
30,8,129.52455468364525,25.93740359294511
30,9,144.60174367885543,30.781135794864603
30,10,187.4532834133812,38.37917294256847
30,11,138.14609013750638,29.046351817479554
30,12,232.5692955598785,49.0967360440153
30,13,70.6189867072468,15.112657503622113
30,14,252.14263843602438,52.1917960558985
30,15,132.5269329481975,26.863543186073603
30,16,93.25238903179851,20.16378361193954
31,0,79.21233531102808,16.961013397143795
31,1,75.54453553481437,14.74329071537548
31,2,130.11486444725838,26.685235921887994
31,3,57.73928351553616,11.020349358334514
31,4,53.91748482303574,10.127758622441323
31,5,106.87341821010553,21.089195007258443
31,6,98.070437665938,18.184228886190756
31,7,127.90468942983728,26.534021369421737
31,8,133.87415122173488,27.896775881056953
31,9,144.45719796596222,31.452073897871124
31,10,205.00039881682088,41.47915293521779
31,11,151.40328862286083,28.250964769867824
31,12,250.01985601843762,46.740394191673616
31,13,73.91763601770671,14.673051462236842
31,14,240.75128504287318,51.301931537692326
31,15,134.29933019294742,26.67030603350269
31,16,94.66117704749678,19.756861250767486
32,0,87.10029560531541,16.294233797727376
32,1,78.38392299700492,15.093417601326712
32,2,137.31229372015616,29.074093076698297
32,3,56.20101869475149,11.043511013811534
32,4,55.228211482147564,10.867743266683707
32,5,108.22898052311773,22.201764823296514
32,6,94.16469480724729,20.14943282625544
32,7,126.38671612842201,26.85164937704266
32,8,134.4170781396619,27.05141734547317
32,9,150.10465241654555,29.278591648851357
32,10,200.697759112412,40.51131240402911
32,11,142.70205526020047,29.454630983097793
32,12,245.2513776781382,48.20765196511337
32,13,74.79287386456997,15.869209383160175
32,14,249.64619265114004,53.224005660226155
32,15,142.925764859462,29.915742015553533
32,16,94.58520424287364,19.712689245029626
33,0,86.42404721090244,18.097921991330434
33,1,76.80246563353191,15.72078521809071
33,2,145.82980730020716,28.505234387212177
33,3,56.96137007734806,11.468102719470323
33,4,55.89623757928413,11.359685193121388
33,5,104.63712518693113,21.728963458074283
33,6,94.96324607643163,19.85854278722984
33,7,133.22137948552617,27.146069686778315
33,8,136.42538731116952,29.32748239931398
33,9,153.16264081826776,31.642715736360092
33,10,216.11108067066272,42.27391833667425
33,11,155.48336324947684,31.311514520670165
33,12,259.35215062990494,47.97840204380565
33,13,74.77963462589983,16.14878497057827
33,14,271.8166952935925,53.34788557651243
33,15,140.87082634246255,28.944315165599097
33,16,98.45485947101578,21.317047070114516
34,0,83.10812655300435,16.90141175939883
34,1,79.31727322068494,16.150249760563053
34,2,138.95712813304914,30.072712731215027
34,3,61.51174894142364,11.933195777120561
34,4,56.01545429847418,11.357261490854563
34,5,112.78245032528493,22.047359936336576
34,6,102.936587750379,20.361313082235302
34,7,131.5349897136636,27.57657400394651
34,8,138.4809551574452,28.772094080066573
34,9,155.67530343692022,32.43032083468916
34,10,205.33486559393214,41.924997105107295
34,11,158.12750065409665,32.37802500110565
34,12,244.46529699025814,51.820904662666635
34,13,79.1714175926396,15.732735628518862
34,14,267.2616436471466,53.82463129501953
34,15,137.67536470196924,30.105787735391413
34,16,96.90972421780057,20.725136362070447
35,0,89.24635828993615,17.927431361586013
35,1,81.92932691551322,16.29545142940333
35,2,150.11559851294706,29.607835608146996
35,3,57.95192940366257,11.711577754586106
35,4,54.53532782048263,11.144184403578503
35,5,113.36092916523792,22.339203034881724
35,6,102.50036368099597,19.332847680332435
35,7,133.72080676898224,28.4507172169649
35,8,142.55830839617965,28.628526757271253
35,9,156.49499121270793,32.67478296001888
35,10,218.74043887373168,44.5644218824322
35,11,154.3045313462303,32.16999461584598
35,12,261.68534002521864,50.313562384751606
35,13,78.1589380171347,15.796190397368523
35,14,262.00487331592933,56.73370564018207
35,15,142.94460981041615,29.727047626385136
35,16,106.23552926361714,20.07476059885792
36,0,88.68327018371171,17.85173814808394
36,1,82.9429681126099,15.79819420043308
36,2,141.77080586871125,29.37022826419283
36,3,61.75412106826673,11.872100631323683
36,4,58.63365457000319,10.98848770123229
36,5,113.19469185532535,23.425754198762906
36,6,100.40239682220496,19.54040337541338
36,7,134.31403514140604,27.227671702561725
36,8,143.8024332169908,30.453695144196452
36,9,161.334529659835,31.37802329100064
36,10,225.14831777417945,46.17840285894532
36,11,163.9860121219781,33.50215311923466
36,12,262.5703237239396,51.81338959482722
36,13,83.85994392671482,16.020090683053027
36,14,277.825001863036,57.09604832291329
36,15,146.97792548589535,28.90801925963709
36,16,103.72688877281476,21.59007463321973
37,0,90.4754849985135,17.381419100283498
37,1,76.75324813926096,15.876303991889154
37,2,141.03801967633942,30.40694534191543
37,3,62.686107351054105,12.264869478836188
37,4,56.33965867716528,11.14795618070364
37,5,107.39715428266415,23.089582418774352
37,6,105.07727514520721,19.532194318726
37,7,138.33294709974655,28.038105070648403
37,8,148.7137664568315,29.526727934842718
37,9,166.7434759661948,31.9024363689948
37,10,207.52428476939232,46.16776858451819
37,11,159.47056641853587,32.64324065527892
37,12,266.39948422224694,52.230876010965
37,13,84.92834338814998,16.38549233987469
37,14,275.9473529501214,55.716873903418055
37,15,145.46956594552722,29.788752441732864
37,16,104.46387814388919,21.526038320433038
38,0,90.8388413822277,17.170724159669525
38,1,78.71519109057668,17.003845459662294
38,2,145.7405889849653,29.189191269739776
38,3,57.83693434934123,11.713976730228378
38,4,58.98993466062251,11.520477317076773
38,5,111.16392969071418,23.954491967721193
38,6,105.62227724600223,19.841798238992283
38,7,143.683919405911,28.72317835324284
38,8,136.895709120694,30.703836554776142
38,9,157.5370513003519,31.94854324157625
38,10,214.85682665673252,44.603935759341056
38,11,158.3346468429088,31.288654664882053
38,12,252.26588116019497,54.47807292947776
38,13,82.28990060713983,16.7430397206182
38,14,272.8248700431635,53.53989584730841
38,15,145.7809654778827,29.763868696670208
38,16,108.9800591896004,22.141256496125834
39,0,84.511820921536,18.17683493300049
39,1,77.77812691191409,16.419301234841587
39,2,140.1102512762693,30.01991760795256
39,3,61.428083243890995,11.780111239374198
39,4,59.453275446162976,11.092091682055683
39,5,111.07131318310748,22.284358368060794
39,6,103.19836037117025,20.230408140951248
39,7,136.4503820911425,29.201888169168278
39,8,147.59635612519745,30.64093034400466
39,9,162.75194569663634,33.731110957958045
39,10,221.96719498482486,43.91013112612067
39,11,151.14502014629065,32.37956672572081
39,12,263.0051437140555,51.77376574689489
39,13,85.55193978170396,16.093663236446762
39,14,284.73791843580403,53.36717737750452
39,15,144.6860195115688,31.22129467929724
39,16,106.12516055318193,21.54634316335242
40,0,87.91893357325978,18.447536870058475
40,1,75.656232437593,16.87329090370862
40,2,153.13853317579873,29.552054185736615
40,3,62.92251410073012,12.10083529212794
40,4,57.76587196883528,11.440031561102172
40,5,107.68600314374764,21.869979029707856
40,6,103.60665551311651,21.225625096180828
40,7,136.50945946201267,27.54703160338616
40,8,147.2709339257687,28.308501691195314
40,9,164.90350182157928,32.422945080188654
40,10,214.62348636431224,45.33102899164775
40,11,154.51810107839023,32.370562422917864
40,12,257.85039127425637,50.22107255500325
40,13,80.95386986549876,16.450407434057293
40,14,275.88810460063996,56.9907915152657
40,15,140.5040481420605,30.566264359854625
40,16,99.01374516411221,20.833461894399075
41,0,92.06670529409499,18.592532217507774
41,1,80.3213070526381,16.133398552036528
