p_mw,q_mvar,va_degree,vm_pu,gen,scenario
49.9999915724478,3.002943286045004,5.508016794781264,1.0499987245074938,8,4
54.30000402009928,25.435384523705544,0.00490881808758365,1.0318714769364556,9,4
16.000000276206055,4.889041316727057,-4.5042923612298384,1.0207444618182286,0,5
16.00000027671327,4.829935204540321,-4.476527044269,1.0206228760516016,1,5
25.000000879072008,48.792319703759915,-6.746094309903313,1.0090513963285765,2,5
1.2359601060526505e-09,5.256130013935154,-4.1697952877059965,1.030803431648534,3,5
2.400000696542664,3.6644034028046995,-1.905066103325595,1.0395835409864467,4,5
54.300004421958256,-4.632871646265224,-1.9131803657123996,1.0373778819399402,5,5
181.26030222604376,36.13516256505112,-0.0564616423840038,1.0432129089414182,6,5
169.73014418854186,0.724196854478666,0.1864261663425735,1.0440930908608284,7,5
49.99999125823058,4.474273134254026,4.755781479706839,1.049998963823639,8,5
54.30000403346109,23.833130752146584,0.2586316559081986,1.0334306432672375,9,5
16.00000029820024,4.3072048314395595,-2.010424399361354,1.0194157242706559,0,8
16.00000029838538,5.030585174945552,-2.0680464929489406,1.019040673893283,1,8
25.000000900966178,48.79929067783093,-4.651744087579576,1.0055736191388647,2,8
6.441736814441695e-10,10.760506488351925,-1.533836999871958,1.0274325174129093,3,8
2.4000007129798835,4.438757385333439,1.1627544113684316,1.0397566468805899,4,8
54.30000437758251,-5.991813572463174,0.7854379314007597,1.0367797273160904,5,8
152.1387552427241,30.27911188876456,3.3824997851963343,1.0442377684589066,6,8
139.37298509911355,10.26898225080746,3.651331258044268,1.0451034102805743,7,8
49.99999111302082,1.5737633633591672,8.957335088414647,1.0499990142488551,8,8
54.30000430058931,26.99393806624152,1.1840573466626967,1.0314097192110516,9,8
16.000000017094678,4.523997210269087,-2.604420267730723,1.0181304970742855,0,10
16.00000001709473,5.249451932579301,-2.620023465247556,1.0178271063659097,1,10
25.00000005160442,48.44294137581775,-4.713801126529749,1.006223043082771,2,10
-9.300905023820742e-11,-1.7266773425507844,-3.8138493699618063,1.0247559380491584,3,10
2.4000000401654935,5.7612955446843905,-2.7897960999667917,1.034319703516044,4,10
54.30000024608389,-1.343851070366298,-2.5760460229975077,1.0325156128486463,5,10
178.6570677813194,42.07969476589673,-1.244841045649361,1.0384296377632687,6,10
160.76699545888812,14.75478492333053,-0.8671492396360054,1.0397268350879754,7,10
49.99999950829954,4.6811374375730574,4.21021870556714,1.0499998668979067,8,10
54.30000024439603,25.80714011849585,0.4913250084439976,1.0324941286490557,9,10
16.00000011698516,4.905024605766119,-3.5543445211864255,1.0157528302549914,0,12
16.000000117224705,4.956496407861416,-3.607722301430859,1.0153776356927544,1,12
25.000000351903612,46.99907528685508,-4.952583972981855,1.0078746939306176,2,12
-6.849371277556816e-10,3.173317806361121,-2.3761287998907865,1.0274096562927966,3,12
2.4000002857683786,5.7087386053029245,0.6124986858034996,1.0411592914057695,4,12
54.3000017304727,-4.299513537452084,0.21770716514632285,1.0380024512733397,5,12
220.48148304818574,44.35367465711573,3.3674225040735806,1.046795106668315,6,12
207.81528525237744,9.474331902892342,3.631199857727744,1.0476515500260775,7,12
49.99999646656545,3.2678572606373204,8.475514176358557,1.0499997352842325,8,12
54.300001676212716,24.400566376754597,1.219345413525411,1.0330752239231469,9,12
16.000002832824144,4.855887282565027,-3.64504265163521,1.008397759222223,0,13
16.00000283667876,4.843377013535914,-3.6256967899571917,1.008643668760715,1,13
25.000007708594545,45.508261095531054,-5.4704955925741405,0.9828737492675401,2,13
1.1739843495379574e-08,20.69482872135116,-3.3149280988058734,1.0147246276248676,3,13
2.400006205107994,3.061444720877735,-2.4055095300623264,1.010852139457212,4,13
54.300021025816456,9.86187551647039,-2.157066275285108,1.012472916694888,5,13
100.00006067795904,33.23624887544827,-1.8083287086005355,1.0141980969133864,6,13
100.00006134368525,31.86640558452333,-1.4322766228495691,1.0157153408380328,7,13
49.70110874080568,2.9270420268521837,4.241007273600649,1.0224662185888782,8,13
54.300021335266834,25.25701839919485,2.088421165429895,1.01955207015021,9,13
16.000001477143822,4.563270257969456,-3.2240003672306576,1.014488581464026,0,15
16.00000147707648,4.664025845681257,-3.2936272917675398,1.0140746796701587,1,15
25.000004518445596,46.53663187815083,-5.41012193534127,1.0033678091951381,2,15
-9.925599336662763e-09,22.81020078666174,-2.4515042083489154,1.0271269140551154,3,15
2.4000036998373435,3.379697547236905,-0.6360365373092398,1.0364476417941155,4,15
54.300022608916684,17.907393384058317,-0.7115543302266575,1.0341349150150907,5,15
137.23508192257518,37.292124838501515,0.9200107904544331,1.040079692282681,6,15
123.55663340650487,0.1307050245828785,1.2045374747048077,1.0410898448681714,7,15
49.9999551911588,4.640535946288925,6.2250417259322015,1.0499957164433713,8,15
54.300020889322994,21.317291482538277,1.264000820593942,1.0309494399233061,9,15
16.000000000351395,4.8157348103314135,-2.7699288321422357,1.0137780614756329,0,17
16.000000000351395,5.559773619439472,-2.6290016749403606,1.0133558176705488,1,17
25.000000001167578,47.467792776782886,-4.2607756330353075,1.0078443607514413,2,17
7.167169336435366e-11,-7.581043293325636,-3.8868501627665215,1.0203043365048283,3,17
2.4000000009093214,3.372796179395348,-4.018409313424252,1.02451636810327,4,17
54.30000000431438,15.885983386493857,-3.6352752832130593,1.0240576234757355,5,17
100.00000001304343,18.964656417526793,-3.4344764407382056,1.0257694056790374,6,17
100.00000001304343,-6.1988018091424975,-3.2045928397464842,1.0265575661039983,7,17
22.13353625295289,3.272121189126894,-1.1358642941478778,1.0318491587911083,8,17
54.30000000431436,24.056493638915633,0.27561733269371663,1.0293465644365247,9,17
16.000000156382765,4.878887067153608,-2.94534936651188,1.0154161571109799,0,19
16.000000156417553,4.828902777893056,-2.936677813836446,1.0152283234132604,1,19
25.000000491687008,48.43223112328397,-5.167508802430073,1.004167789429306,2,19
-8.860936371607032e-10,4.953670643773714,-2.016724383000897,1.0267977774097148,3,19
2.4000003836275723,5.035730887882769,0.47709036654549464,1.0390534889057947,4,19
54.30000243629376,-9.720719568275982,0.159660824405412,1.0362245090378959,5,19
249.74159038139337,44.324945575538976,2.6287332353272643,1.0437009756128155,6,19
233.86667401652045,5.786972907172276,2.960133147911079,1.0447171418587344,7,19
49.99999519088049,3.482519718909243,7.58997936860789,1.049999489783672,8,19
54.3000022530989,26.663159780699814,1.5125077234157256,1.0323981657661674,9,19
16.0000000001645,5.947371748917116,-2.448685498981353,1.0234971833067943,0,21
16.0000000001645,3.7646685044926818,-2.323415983283097,1.023538384383573,1,21
25.000000000642757,49.560503542754425,-4.70333223297001,1.0099793143196674,2,21
3.346264103642076e-11,-0.4229875664236936,-4.646013718634835,1.0257204662283184,3,21
2.400000000491427,3.193035158409013,-4.803747774080779,1.0316948304141822,4,21
54.30000000248667,27.308651118098442,-4.270115082326101,1.0311893451751648,5,21
100.00000000760161,30.670283909099936,-3.7704540192561806,1.0352021843927441,6,21
100.00000000760161,-0.2714611798094636,-3.450211952090497,1.0363287476211263,7,21
42.75478607680767,5.609430375386028,0.8862132071224843,1.048708801545351,8,21
54.30000000248666,28.581467890527467,0.6031519839639639,1.0347174423694014,9,21
16.000000000676156,4.696128101004493,-1.7384204991459071,1.0299683620251325,0,26
16.000000000676156,4.851320277078588,-1.892211618050912,1.0287511897602502,1,26
25.00000000207954,48.20969321469033,-4.672229236281549,1.0101134085467705,2,26
2.1074271480587197e-11,5.241731299968423,-4.009846625786455,1.0254257671386677,3,26
2.4000000016354783,4.4256035166944985,-6.999149756421727,1.0309309394496817,4,26
54.30000000749029,5.311316550598966,-3.456897368071724,1.0307954819969534,5,26
100.00000002249949,36.8554127061268,-5.284494567208876,1.0327628013347943,6,26
100.00000002249949,-8.800472148150451,-5.431562749047061,1.0338865946690057,7,26
35.92412453132839,6.322018639892586,-2.2178072856998226,1.0413475702175676,8,26
54.300000007490276,26.052842897231137,0.7035105629916538,1.0340687826449628,9,26
16.000000000005045,4.998575940172755,-3.117038638624694,1.0154717056276559,0,28
16.000000000005045,4.901133513547936,-3.0613850951734682,1.0151599008880352,1,28
25.000000000194984,47.40952955669621,-4.56486772102166,1.0052552225934437,2,28
4.685101669204527e-11,-2.6312515957110603,-3.2411254450218028,1.0241385578308586,3,28
2.400000000134881,4.520801207884213,-2.3658703727138777,1.0333909272246087,4,28
54.30000000092727,2.4944103551044616,-2.2151586282403875,1.0314774470514556,5,28
100.00000000295863,34.63582424941553,-1.3508820029359394,1.0356973451828604,6,28
100.00000000295863,-15.879022028203776,-1.06255972936138,1.036792134215906,7,28
30.222309219901035,5.01958663639555,1.5408781990971616,1.0437097706669078,8,28
54.30000000092727,26.53327087130353,1.100263724496288,1.031671115103628,9,28
16.00000000008856,4.996934064306884,-2.889160288287733,1.0195282661776577,0,29
16.00000000008856,4.569828432757421,-2.8312865565960856,1.0195257363858181,1,29
25.00000000042949,48.22464015455182,-4.696859648618697,1.0096259840898838,2,29
2.7505069544007134e-11,4.037211266954143,-2.8181543780523683,1.0274750554259051,3,29
2.40000000032161,4.085064575114093,-1.9308817295595162,1.037171322408829,4,29
54.30000000174395,-23.592144162509594,-1.7799942675983929,1.0356691594843712,5,29
100.00000000539025,21.019419809860487,-0.9999790222339995,1.039616021656252,6,29
100.00000000539025,-5.063238613972438,-0.6822748941075867,1.0407144843695022,7,29
44.34369544489376,7.671300207666245,3.276732199438328,1.049973332881599,8,29
54.30000000174395,27.142047209217917,0.8604885114704334,1.039010371571299,9,29
16.000000245625532,4.999321261381423,-4.586367265376515,1.0209967924177337,0,30
16.000000245701766,4.9224980883293545,-4.5552620431207265,1.020846268484223,1,30
25.00000073951096,48.4914871163609,-6.369235054738893,1.0108661197838251,2,30
-5.184759571900051e-10,5.416828043603225,-4.472991059414756,1.033914732622581,3,30
2.400000580940605,4.108030883960273,-2.373253646689786,1.0413160292377122,4,30
54.300003547955825,22.660138698248254,-2.543272904408837,1.0387985999359655,5,30
136.47802014209154,37.90389071776169,-0.281702601808668,1.0449952326503533,6,30
120.41687020474308,3.2831721023036655,0.05937042829609724,1.04603769866353,7,30
49.99999290095574,1.212920345320684,5.85973636746779,1.0499993270790136,8,30
54.300003496970426,23.071572533712597,0.1147361473062865,1.0352179077742514,9,30
16.00000000008399,4.848370308135138,-2.7272414832428784,1.01721428975567,0,31
16.00000000008399,4.8257777354196785,-2.699257531858098,1.017032735049222,1,31
25.000000000416662,48.22031978972178,-4.59585823007682,1.006916133906205,2,31
-3.9211510832883026e-11,2.055573331507618,-3.2974894628385405,1.0251255337026375,3,31
2.4000000003113944,3.2082532671483546,-2.9203783786314403,1.0335227024111069,4,31
54.300000001699274,11.316583768524705,-2.585230204321056,1.0319401188667168,5,31
100.00000000525722,22.7280638841474,-2.295593917154998,1.035622000365973,6,31
100.00000000525719,4.836809050494658,-2.180239924916046,1.0363512266091897,7,31
38.85299941185181,5.657158731072397,2.170440084635165,1.0487114746078783,8,31
54.30000000169927,23.727101825441387,0.9460257653853813,1.0333050161498327,9,31
16.000000000143405,5.140723330220329,-3.134986081734614,1.0182389259568367,0,32
16.000000000143405,4.768211702270687,-3.09541798506734,1.0181100298645975,1,32
25.000000000583512,48.65508248456275,-4.972556951560562,1.008004146190314,2,32
-2.9458146798968846e-11,-4.242101116478775,-3.785077013045058,1.0283041852564654,3,32
2.4000000004442517,3.4642429687868876,-3.7119716211103806,1.0365740387796052,4,32
54.300000002280335,15.344833685355622,-3.194916945713645,1.0360773078020469,5,32
100.00000000698728,17.51010782351598,-3.120594506631714,1.0384438110881054,6,32
100.00000000698728,-1.951161590658286,-2.8489663556089897,1.0394190688498253,7,32
42.50545241003809,7.117368282358647,0.9243438850983076,1.049612024902439,8,32
54.300000002280335,28.261954467765545,1.111708327408388,1.0435185385708399,9,32
16.000000476200675,4.900449454443509,-1.7535167606244315,1.017979190640912,0,33
16.000000455079093,4.943174176936315,-1.939909093155739,1.0179850663871792,1,33
25.000001429967345,49.61198569809247,-5.2867810761170695,1.0058944570632185,2,33
2.1649215351703536e-09,5.995476668739876,-3.6582766867896903,1.016190986925546,3,33
2.4000011318543297,4.446952659027638,-0.04824144015579344,1.0407736835522448,4,33
54.30000736808408,-3.1599538084096066,-0.06133533484458824,1.0391498184272274,5,33
220.6743218985062,26.727382658125602,2.30350144927051,1.0455498656677307,6,33
211.89358664020062,8.788131933187573,2.482165384972142,1.0461557255339595,7,33
49.99998575069669,3.6203580427395727,7.040566094498653,1.0499987792790129,8,33
54.300006438947825,27.124765302663356,0.9399636690578836,1.033623884967506,9,33
16.000000673954386,4.985695000057921,-3.2272999202542962,1.0158170436587173,0,35
16.000000680032304,4.850249048004208,-3.1532712759261354,1.015773699311894,1,35
25.00000214974581,48.39319873996048,-4.493724939197127,1.0084329577060955,2,35
-3.4403154015006766e-09,-1.3780364534660912,-3.870126238320064,1.0246340725982435,3,35
2.400001727393908,3.6457150768226567,-3.5585037114002542,1.0327143058435528,4,35
54.30001143582742,-5.120491143242225,-3.0585872092549273,1.0316009564431128,5,35
129.2885600952095,27.806622886873374,-2.4437088237439344,1.036198799037746,6,35
121.29110646031603,11.90086853845041,-2.268166688667538,1.0370774834666139,7,35
49.99998003963263,8.053172218323228,2.3300987133876894,1.0498724053744442,8,35
54.30000937788696,27.220402536866384,0.48343409384159375,1.0326229011397337,9,35
16.000000378651084,4.989391075071965,-3.347069392892612,1.0157759926277496,0,36
16.00000037892784,4.799766615143282,-3.268842685731375,1.0157497587667033,1,36
25.000001146449254,48.0241334450273,-5.42022212836857,1.0044485134252643,2,36
5.773308243876516e-10,-8.863897809468781,-1.7146455212935416,1.0283563486720182,3,36
2.4000009016659094,5.015784370447704,0.7122754606307274,1.0408154159497036,4,36
54.300005544867666,20.469694397723824,0.5075055216433445,1.0378640992071309,5,36
183.29895941436047,37.920284147600256,3.2193583387859284,1.0456116401764988,6,36
168.28902725177815,1.2140208261348133,3.5357554055802574,1.0466668366079135,7,36
49.99998876874667,1.6991110235931906,8.673794559704639,1.0499986910457262,8,36
54.300005431437626,25.92504246736921,1.474079097139413,1.0332662135957138,9,36
16.0000000004603,4.9292616982886805,-1.7271801523094261,1.0148124611825602,0,42
16.0000000004603,5.066017784284651,-1.6072025208969418,1.0143850236572025,1,42
25.00000000147339,48.87025808710108,-4.429318210939207,1.0037849252912514,2,42
-6.120187698460252e-11,2.9755193860698754,-2.8024928154730735,1.0203035762955415,3,42
2.4000000011528253,3.2269039406427313,-2.279913621835333,1.0257890386319968,4,42
54.30000000537936,22.40305565238769,-2.051805632995498,1.024896476212854,5,42
100.00000001621432,-2.6290945501312506,-1.7533818952084803,1.0264008167562346,6,42
100.00000001621432,10.087650695883953,-1.8562053863126926,1.0264022862400906,7,42
12.582327579004012,3.517647495409537,-1.1445425356716645,1.0279051772660621,8,42
54.30000000537936,24.252769664576302,1.0542941141903395,1.0291613541447788,9,42
16.000000000020954,4.9992664598814445,-3.3453637019151152,1.0117822190233845,0,45
16.000000000020954,4.9878776361044945,-3.3247191998626633,1.011632605463564,1,45
25.000000000239652,48.723124031033684,-4.797542694367338,1.003755751986046,2,45
6.191716822529012e-11,4.7372815813614535,-2.7165489179038635,1.0250522669035895,3,45
2.4000000001704507,3.83173954743486,-1.5420417340675736,1.0346440893917865,4,45
54.300000001082836,-4.974591547893362,-1.4796417396909958,1.0326449740483017,5,45
100.00000000342185,34.08835083323291,-0.38200351214414957,1.0378983874981886,6,45
100.00000000342185,0.22664220261996368,-0.01776410557404088,1.0391445545475015,7,45
46.27642485814554,5.4144829468029165,4.605763228995846,1.0499910578043783,8,45
54.300000001082836,24.407250273206884,0.9497870697417468,1.032180249007671,9,45
16.00000020515296,5.469124886086522,-1.158445511689956,1.0175637131039412,0,46
16.000000204082813,4.695355691550141,-1.284336539617151,1.0178991148476562,1,46
25.000000623889335,48.328885803906225,-4.684064276881485,1.0062118123836759,2,46
-9.058779893452945e-10,-5.406633043924527,-2.6922586220723472,1.0270531224448087,3,46
2.400000496934319,3.452145852744084,-0.300877634189137,1.039316731472799,4,46
54.30000301408735,22.966652445930457,-0.8775540456796708,1.0356863403478604,5,46
285.6591337150379,40.13093514768188,2.1551348931430243,1.044801973903113,6,46
267.8848895381328,8.974884301622945,2.518630947492296,1.0458080132186232,7,46
49.99999366104649,3.194780028226539,7.04101984777533,1.0499993480675456,8,46
54.30000294216871,23.370540786721584,0.779398337211178,1.0324498219732685,9,46
16.00000000003191,4.530179729036323,-2.7033341481816944,1.0173645583080244,0,50
16.00000000003191,5.237033155636088,-2.657195447661193,1.0172173990620925,1,50
25.00000000027043,48.592046421580946,-5.163996760035969,1.004151423734892,2,50
-6.914783068393964e-11,-1.5610257605191917,-2.566848017089716,1.0256965653931176,3,50
2.4000000001949537,4.340641345644309,-1.2348020007259544,1.0350429949476836,4,50
54.30000000119001,-3.8349185574168208,-1.0273442354116393,1.0336426798816536,5,50
100.00000000374092,28.80140344520686,0.8956575590553544,1.0405770598983235,6,50
100.00000000374092,3.4910258891535353,1.3651377044045594,1.0420326967826905,7,50
39.17413880209253,5.054057319011982,5.226147683597358,1.0499903530365147,8,50
54.30000000119001,24.179553064217576,0.9621341961085729,1.0320623617072986,9,50
16.000000000037584,4.925216304034748,-3.0677566130474854,1.0161936809611622,0,51
16.000000000037584,4.834712259428487,-3.0219035742688836,1.0161108451415535,1,51
25.000000000286356,48.66917616361191,-5.099634696770447,1.0053477399484756,2,51
4.3014811304799745e-11,1.0448247501992756,-2.7030307110966945,1.0253621572683569,3,51
2.4000000002076365,4.850940272752903,-1.7806846058582708,1.0344697349945113,4,51
54.30000000124547,-11.379551433411972,-1.6380200131721694,1.0327611983179537,5,51
100.00000000390608,25.597450382708804,-0.46081638095970834,1.0382908433501876,6,51
100.00000000390608,-12.417001202301789,-0.22783134564498636,1.0392872663652817,7,51
33.72472922369748,4.839344971032624,3.4993343648984094,1.0493456762256836,8,51
54.30000000124547,26.351048809737893,0.5419302702205685,1.0313008517611106,9,51
16.000000000106226,4.969584848793618,-5.665959076439052,1.0151601340816965,0,52
16.000000000106226,5.313631339308841,-5.626422922264479,1.0149893392548803,1,52
25.000000000479112,49.32224468709601,-6.958658601320912,1.0072295463344738,2,52
1.85588910373138e-11,12.092116839328705,-8.46466135851791,1.0283266715436856,3,52
2.400000000361122,3.3482273462992644,-9.395902960286591,1.0350270853194206,4,52
54.30000000191676,22.205799482902723,-9.452651191966329,1.0332190954421123,5,52
100.00000000590477,37.041109596891935,-8.787339715582071,1.0372505145235364,6,52
100.00000000590477,-10.400466036507085,-8.346943527364637,1.0385913066183847,7,52
43.90828766682146,4.9422904227731275,-3.8324672082004976,1.0499767354986789,8,52
54.30000000191676,33.15134282371539,4.192124361536353,1.0381001277936028,9,52
16.000000350722125,4.891883520545253,-0.5966479052073757,1.0218897866045251,0,53
16.000000347535668,4.856719601547647,-0.7596573768339698,1.0221137710334816,1,53
25.000001057700675,48.833387172897126,-5.02950325701067,1.0062833897349204,2,53
1.6680067246321378e-09,5.878745989238904,-2.2261903075311125,1.0269816401094456,3,53
2.4000008734469906,3.637064239414046,-0.32175237017036973,1.0375769378142363,4,53
54.300005311516976,-4.679470235288012,-0.5454164035725191,1.034938291195897,5,53
182.44276680583184,26.158764647544103,1.4269463099024762,1.0415961160383869,6,53
169.87409483277125,2.797206093963413,1.6843625808430729,1.0425058844177817,7,53
49.9999889174081,6.457101359144045,5.9063114196592705,1.0499982926798674,8,53
54.30000496931069,23.437298120554438,0.980386214229771,1.0322342311982575,9,53
15.999999999927214,4.798907082849119,-3.428311986754967,1.0127672562861256,0,54
15.999999999927214,4.603501795067497,-3.3968689340447265,1.0125907791090423,1,54
24.99999999997642,46.73444689378826,-5.292171605199287,1.0029235043899012,2,54
-6.593484383732867e-11,25.85963945687678,-2.042400542899364,1.0275570784124675,3,54
2.399999999960849,4.654798369952876,-0.6665397266340148,1.0361195604550206,4,54
54.30000000016613,-10.416197199345675,-0.8757733189779162,1.0336583630753786,5,54
100.00000000069238,28.670822293646115,0.5132261944641018,1.039114650086602,6,54
100.00000000069238,-6.311173833093182,0.9581403216289138,1.0404577581764525,7,54
47.84429537153064,4.980237627974868,6.157508632395444,1.0499992708884358,8,54
54.30000000016613,24.362638391458326,0.8064522902768927,1.0285567709893588,9,54
16.000000038006764,5.070480611022592,-2.742474071732334,1.0191821868466846,0,56
16.00000003804782,4.224217241022905,-2.690389642159074,1.0191377393478767,1,56
25.000000115555682,48.71462887244935,-5.372932466143475,1.0053932788402276,2,56
-1.8887687665257613e-10,1.3857103891974338,-2.643070861723903,1.0265804301926194,3,56
2.4000000921288644,5.164325985088635,-1.0082709778274206,1.0374563080519126,4,56
54.300000566108274,5.431419534116247,-0.8832484412061996,1.035181780006178,5,56
157.92869193551817,25.075672022899713,0.8448024895889631,1.0413500645265048,6,56
147.2228647510281,4.372144026452836,1.0705504707172635,1.0422939811744234,7,56
49.99999885121941,4.388755109026331,5.938685285087356,1.0499998190660629,8,56
54.30000054144896,22.975601590803723,1.2160121304985598,1.033161305205885,9,56
15.99999999997431,4.825842484195338,-2.9139964420414186,1.0181031448564597,0,57
15.99999999997431,4.711040138313223,-2.9154671291914256,1.0179267023000196,1,57
25.000000000108674,47.65246093230674,-5.4943738518638385,1.0053983704234906,2,57
6.629611983926581e-11,-3.4853872643295203,-3.2933566566834043,1.0234006884835893,3,57
2.4000000000661563,3.296707284050039,-2.322331700904914,1.0325035323248233,4,57
54.3000000006267,21.085900875785757,-2.2174148723007177,1.0308401230187367,5,57
100.0000000020637,12.321982745368565,-1.3943633854428092,1.034661314003248,6,57
100.0000000020637,-14.949701164996679,-1.6660535672278414,1.0340662278586745,7,57
23.033254812005104,4.220179976898835,5.515527066989723,1.0499947728647352,8,57
54.3000000006267,22.96555589961168,0.0046023154293971255,1.0319710169847753,9,57
16.00000000002885,4.784047064303679,-2.2520196033765614,1.0171363597762273,0,59
16.00000000002885,4.747624038969736,-2.2770625756303264,1.016842653620174,1,59
25.000000000261828,48.380642354667934,-4.810304936938853,1.0039892642967991,2,59
7.027487782052563e-11,-7.632514435266442,-1.959617900125925,1.0286716689292659,3,59
2.4000000001881103,3.43689991776062,-0.35905452779778096,1.0398616588367617,4,59
54.30000000116008,16.42354769822772,-0.5853350194588396,1.037749195940299,5,59
100.00000000365179,22.49541663988311,0.794840194338376,1.0424015154113384,6,59
100.00000000365179,-29.647846555628167,1.0757042984518637,1.043327174783411,7,59
33.46164907511856,3.0691277397284966,4.480308778578834,1.0499878935632372,8,59
54.30000000116008,26.846614620013113,0.3275379812627175,1.0239662089599504,9,59
16.00000000001536,6.658810364773839,-3.5515504157340296,1.0150471082038188,0,60
16.00000000001536,4.119183956976012,-3.413200747457789,1.0150256005065115,1,60
25.000000000223938,49.68303922375511,-5.666978334615858,1.0017161320726462,2,60
-9.84153316546944e-12,11.460320134944805,-3.4221792295309887,1.02207672622667,3,60
2.4000000001579376,3.593419357875318,-2.083426739293669,1.0271753430355652,4,60
54.30000000102812,-4.13658488068724,-1.9778607108948563,1.0269322368755145,5,60
100.00000000325888,34.18588097814245,-1.6775794931050476,1.028656576278074,6,60
100.00000000325888,-17.42126919580312,-1.3317486746277523,1.0295675499247854,7,60
28.45008514719094,4.303670984590923,1.1524689420468053,1.0363227435236269,8,60
54.30000000102812,25.492772606481793,1.1865533557396837,1.0314118366131202,9,60
16.000000000057568,5.046018799972213,-2.1714807332579644,1.0180495239509055,0,61
16.000000000057568,4.334412248567493,-2.157728717882501,1.0179456452392557,1,61
25.00000000034247,48.02258879461131,-4.575376682949247,1.0056870437515923,2,61
6.641475323556673e-11,5.583441408629272,-1.5662645715177017,1.0263977161181035,3,61
2.4000000002523185,4.078021991260836,0.3541177294840623,1.0372337765721709,4,61
54.30000000144091,-3.449646905203527,0.12095226663181836,1.034590171097545,5,61
100.00000000448792,23.520220974599283,1.6566617491763673,1.040317452226494,6,61
100.00000000448792,-9.107864764319574,2.018144319526548,1.0415115489648195,7,61
42.178915865159055,5.007054883003212,6.405219616049358,1.0499921081652395,8,61
54.30000000144091,25.146023533916196,0.9446508494825397,1.0304614685051452,9,61
16.000000000026628,5.447521764167793,-4.05952632374898,1.009136370171282,0,64
16.000000000026628,5.504445589405674,-3.8496567718053765,1.0069408264307385,1,64
25.000000000255596,47.80978368229229,-4.360447158113402,1.0053836938664704,2,64
4.394311163106322e-11,-10.889733434791578,-2.7087546363412276,1.024395626128065,3,64
2.4000000001831436,3.6837892727671018,-1.8197358181600483,1.0335919591553466,4,64
54.30000000113836,13.943237545407245,-1.786406823467385,1.0314412660740249,5,64
100.00000000358713,29.405365020380614,-0.8760776808629142,1.0365280424860084,6,64
100.00000000358713,-24.67296276639019,-0.5473433339314075,1.0377288868475358,7,64
39.08828033244,5.167971828704718,3.5060200043925667,1.0491361148621852,8,64
